8,1
5,2
3,3
16,4
2,5
10,6
9,7
11,8
12,9
15,10
6,11
14,12
7,13
13,14
1,15
4,16
16,1
7,2
13,3
14,4
10,5
4,6
12,7
1,8
3,9
11,10
6,11
8,12
2,13
5,14
9,15
15,16
