9,1
12,2
5,3
7,4
6,5
10,6
2,7
4,8
1,9
13,10
11,11
3,12
8,13
11,1
10,2
3,3
8,4
9,5
13,6
16,6
4,8
18,9
6,10
17,11
5,12
14,13
15,14
2,15
7,16
12,17
1,18
1,1
7,2
16,3
5,4
11,5
10,6
9,7
13,8
14,9
15,10
12,11
17,12
8,13
18,14
2,15
3,16
4,17
6,18
