3,4.00
8,3.80
1,3.50
5,21.30
12,5.50
10,11.70
9,89.80
4,155.40
13,57.80
18,104.00
7,70.00
11,159.40
14,16.60
6,274.50
15,268.60
2,175.10
17,375.50
16,350.60
