着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706030211
1,8,15,クワイエットデイ,牡7,55,角田晃一,1:51.4,,**,15-15-13-7,38.2,19.1,9,498(-8),,,,[西] 松元省一,サンデーレーシング,3959.5,200706030211
2,3,5,トーセンブライト,牡6,56,藤田伸二,1:51.6,1,**,6-6-5-6,38.9,17.6,8,494(+8),,,,[東] 加藤征弘,島川隆哉,1617.0,200706030211
3,8,16,ヒカルウイッシュ,牡5,56,北村宏司,1:51.6,ハナ,**,13-14-13-10,38.3,9.7,4,486(0),,,,[東] 栗田博憲,高橋光,988.5,200706030211
4,4,7,ツムジカゼ,牡7,55,鮫島良太,1:52.0,2.1/2,**,10-12-8-7,39.0,8.4,3,532(-8),,,,[西] 松田国英,金子真人ホールディングス,590.0,200706030211
5,1,2,カイトヒルウインド,牡8,54,津村明秀,1:52.3,2,**,10-11-8-3,39.3,142.9,15,502(+12),,,,[東] 国枝栄,金子真人ホールディングス,390.0,200706030211
6,2,4,マルブツリード,牡4,54,安藤光彰,1:52.3,クビ,**,10-8-5-3,39.6,19.5,10,490(+2),,,,[西] 大根田裕,大澤毅,,200706030211
7,2,3,トラストジュゲム,牡5,55,松岡正海,1:52.4,クビ,**,2-2-2-2,40.0,4.6,2,506(+2),,,,[東] 河野通文,菅波雅巳,,200706030211
8,3,6,クーリンガー,牡8,57.5,和田竜二,1:52.5,1/2,**,4-4-3-3,39.9,9.7,5,538(0),,,,[西] 岩元市三,林進,,200706030211
9,7,13,ビッググラス,牡6,57,村田一誠,1:52.6,1/2,**,13-13-13-10,39.4,3.3,1,516(-2),,,,[西] 中尾秀正,坪野谷和平,,200706030211
10,7,14,ヒシハイグレード,牡4,53,菊沢隆徳,1:53.3,4,**,1-1-1-1,41.0,38.0,12,536(-4),,,,[東] 手塚貴久,阿部雅一郎,,200706030211
11,6,11,オーガストバイオ,牡6,55,勝浦正樹,1:53.3,ハナ,**,8-9-8-10,40.3,13.3,7,508(-6),,,,[西] 領家政蔵,バイオ,,200706030211
12,5,10,ヤマタケゴールデン,牡4,53,柴山雄一,1:54.7,9,**,8-9-12-14,41.6,125.7,14,506(+12),,,,[東] 畠山重則,山中和子,,200706030211
13,5,9,スナークファルコン,牡5,53,石橋脩,1:54.8,1/2,**,6-6-5-10,42.1,13.0,6,462(-4),,,,[西] 野村彰彦,杉本仙次郎,,200706030211
14,1,1,シーチャリオット,牡5,55,戸崎圭太,1:55.6,5,**,4-4-8-14,42.6,23.3,11,524(-3),,,,[地] 川島正行,ダーレー・ジャパン・レーシング,,200706030211
15,4,8,テイエムプリキュア,牝4,51,大野拓弥,1:56.1,3,**,3-3-3-7,43.6,46.5,13,484(-4),,,,[西] 五十嵐忠,竹園正繼,,200706030211
取,6,12,オリンピアンナイト,牡4,55,吉田豊,,,**,,,---,,計不,,,,[東] 鈴木康弘,サンデーレーシング,,200706030211
