着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806010306
1,6,12,ヒカルラブハート,セ5,57,横山典弘,1:11.7,,**,1-1,37.2,2.9,1,508(-4),,,,[東] 高木登,高橋光,740.0,200806010306
2,6,11,クリノラブゴールド,牡4,56,木幡初広,1:12.3,3.1/2,**,3-3,37.5,20.8,8,500(+18),,,,[東] 中島敏文,栗本博晴,300.0,200806010306
3,8,16,フレンチシェフ,牡5,57,石橋脩,1:12.4,クビ,**,2-2,37.8,12.6,5,526(0),,,,[東] 松山康久,セゾンレースホース,190.0,200806010306
4,3,5,ユウタージパング,牡5,57,後藤浩輝,1:12.6,1.1/2,**,8-5,37.5,5.4,3,526(+4),,,,[東] 国枝栄,上山利広,110.0,200806010306
5,1,2,セイコースペシャル,牡4,56,柴田善臣,1:12.7,1/2,**,8-5,37.6,3.2,2,496(+4),,,,[東] 鈴木康弘,竹國弘,74.0,200806010306
6,2,4,グラインダー,牡5,54,宮崎北斗,1:12.8,3/4,**,12-12,37.0,118.3,13,466(-7),,,,[東] 高市圭二,ヒダカ・ブリーダーズ・ユニオン,,200806010306
7,5,10,エイワンキセキ,牝4,54,柴山雄一,1:13.0,1.1/2,**,3-5,38.1,15.5,7,478(+2),,,,[東] 伊藤伸一,荒木誠,,200806010306
8,8,15,ムーヴスター,牡5,57,田中剛,1:13.3,1.3/4,**,8-9,38.2,261.0,16,482(0),,,,[東] 矢野照正,テンジン,,200806010306
9,7,13,アルファチャングミ,牝5,55,小野次郎,1:13.4,3/4,**,3-9,38.5,87.1,11,506(+6),,,,[東] 沢峰次,貴悦,,200806010306
10,5,9,ワールドレコード,セ5,57,丹内祐次,1:13.5,クビ,**,11-9,38.2,96.3,12,478(-6),,,,[東] 柴崎勇,山上和良,,200806010306
11,4,7,レントゲン,牡4,56,松岡正海,1:13.8,1.3/4,**,15-14,37.8,15.5,6,448(+12),,,,[東] 加藤征弘,加藤正二郎,,200806010306
12,4,8,ニシノクイック,牡4,56,吉田隼人,1:13.8,クビ,**,3-3,39.0,12.5,4,492(+10),,,,[東] 上原博之,西山茂行,,200806010306
13,1,1,オーデンセ,セ4,56,勝浦正樹,1:13.9,クビ,**,12-13,38.1,72.3,9,456(-6),,,,[東] 沢峰次,栗坂崇,,200806010306
14,3,6,トウカイマックス,牡4,53,千葉直人,1:14.5,3.1/2,**,16-16,38.3,228.5,15,448(+12),,,,[東] 成島英春,内村正則,,200806010306
15,2,3,パシコグランルビー,牡5,57,大庭和弥,1:14.6,1/2,**,3-5,39.8,72.5,10,474(+10),,,,[東] 清水美波,酒井芳男,,200806010306
16,7,14,ミツアキトレジャー,牡5,57,二本柳壮,1:15.9,8,**,12-14,40.2,184.9,14,552(-4),,,,[東] 二本柳俊,山本光明,,200806010306
