着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803030611
1,5,9,フサイチカムーン,牡4,57,北村友一,1:45.3,,**,1-1-1-1,37.7,1.9,1,504(+2),,,,[東] 池上昌弘,千葉パブリックゴルフコース,1486.7,200803030611
2,7,13,シルクストリート,牡6,57,中舘英二,1:45.5,1.1/4,**,2-2-2-2,37.9,5.8,3,536(0),,,,[西] 加用正,シルク,586.2,200803030611
3,5,8,ギンゲイ,牡3,55,丸田恭介,1:46.2,4,**,5-6-12-7,37.8,28.5,7,480(-2),,,,[東] 岩戸孝樹,加藤信之,368.1,200803030611
4,2,3,エドノドリーム,牡7,57,大野拓弥,1:46.3,1/2,**,9-9-10-11,38.0,15.3,5,444(-2),,,,[東] 内藤一雄,遠藤喜松,210.0,200803030611
5,1,1,ニットウサラン,牝5,55,梶晃啓,1:46.6,2,**,9-9-7-7,38.5,20.4,6,466(-16),,,,[西] 梅田康雄,日東牧場,143.0,200803030611
6,2,2,ダイバクフ,牡3,55,馬渕繁治,1:46.7,1/2,**,7-7-4-4,38.9,40.3,10,454(-24),,,,[地] 佐藤英明,柳橋俊昭,,200803030611
7,6,10,トラストブラック,牡6,57,鷹野宏史,1:46.8,1/2,**,13-13-12-11,38.4,35.7,8,554(0),,,,[東] 土田稔,菅波雅巳,,200803030611
8,4,6,ナムラフランキー,牡4,57,松田大作,1:46.9,クビ,**,2-4-6-4,38.9,14.1,4,466(+2),,,,[西] 福島信晴,奈村信重,,200803030611
9,3,5,セイカアレグロ,牡3,55,津村明秀,1:47.0,3/4,**,11-12-10-11,38.7,37.3,9,494(+16),,,,[東] 稲葉隆一,久米大,,200803030611
10,3,4,ツルマイクィーン,牝7,55,中谷雄太,1:47.0,ハナ,**,13-13-14-14,38.3,195.6,15,460(-6),,,,[東] 佐々木亜,平岩健一,,200803030611
11,8,15,チェリーロビン,牡5,57,高橋亮,1:47.1,1/2,**,2-3-3-3,39.4,59.1,12,474(0),,,,[西] 高橋隆,チエリー商事,,200803030611
12,4,7,ブルルイ,セ7,57,芹沢純一,1:47.2,クビ,**,15-15-14-15,38.4,74.7,13,486(-2),,,,[西] 増本豊,伊藤信之,,200803030611
13,8,14,ヒシポラリス,牡4,57,菊沢隆徳,1:47.3,3/4,**,7-7-7-7,39.2,5.7,2,506(+8),,,,[東] 手塚貴久,阿部雅一郎,,200803030611
14,7,12,ノボスコーピオ,牡4,57,田辺裕信,1:47.6,2,**,11-11-4-4,39.8,95.4,14,510(+12),,,,[東] 西塚安夫,ＬＳ．Ｍ,,200803030611
15,6,11,キープウイニング,牡5,57,安藤光彰,1:49.5,大,**,5-5-7-7,41.4,47.3,11,496(+8),,,,[東] 中島敏文,真部晴徳,,200803030611
