着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706020511
1,4,5,トウショウギア,牡7,57,田中勝春,1:10.8,,**,5-5,36.0,12.4,7,524(+4),,,,[東] 池上昌弘,トウショウ産業,2434.3,200706020511
2,2,2,ハリーズコメット,牡6,56,後藤浩輝,1:11.1,1.3/4,**,4-4,36.4,7.9,6,518(-10),,,,[東] 萩原清,サンデーレーシング,969.8,200706020511
3,8,14,オフィサー,牡5,55,内田博幸,1:11.1,クビ,**,5-6,36.3,5.6,3,500(+8),,,,[西] 森秀行,広尾レース,604.9,200706020511
4,1,1,ウイングシチー,セ5,56,蛯名正義,1:11.1,アタマ,**,1-1,36.7,6.1,5,480(-6),,,,[西] 安達昭夫,友駿ホースクラブ,360.0,200706020511
5,8,13,トシザヘネシー,牡5,56,柴田善臣,1:11.6,3,**,2-2,37.1,5.2,2,514(0),,,,[西] 音無秀孝,上村叶,240.0,200706020511
6,3,3,タイキジリオン,牡7,55,津村明秀,1:11.8,3/4,**,9-7,36.7,21.2,8,506(-6),,,,[東] 土田稔,大樹ファーム,,200706020511
7,4,6,ボードスウィーパー,牡6,57,柴山雄一,1:11.9,1/2,**,12-12,36.5,5.9,4,460(-4),,,,[西] 野村彰彦,サンデーレーシング,,200706020511
8,7,12,マイティスプリング,牡5,55,小野次郎,1:12.0,3/4,**,2-2,37.5,40.7,10,564(0),,,,[東] 嶋田潤,世賀聖啓,,200706020511
9,5,8,ミリオンベル,牝6,55,松岡正海,1:12.1,1/2,**,10-11,36.9,5.0,1,476(+2),,,,[西] 坂口正則,キャピタルクラブ,,200706020511
10,5,7,アルドラゴン,牡6,56,塚田祥雄,1:12.2,クビ,**,14-14,36.6,57.3,11,502(-6),,,,[西] 昆貢,エーティー,,200706020511
11,6,10,シャドウスケイプ,牡8,57,江田照男,1:12.5,1.3/4,**,12-7,37.1,221.6,14,448(-4),,,,[西] 森秀行,飯塚知一,,200706020511
12,7,11,セレスダイナミック,牡4,55,吉田隼人,1:12.8,2,**,10-12,37.5,33.3,9,492(0),,,,[西] 福永甲,岡浩二,,200706020511
13,6,9,モンローブロンド,牝5,54,北村宏司,1:13.6,5,**,8-7,38.7,58.5,12,458(0),,,,[西] 安田隆行,金子真人ホールディングス,,200706020511
14,3,4,コスモラブシック,牡8,55,木幡初広,1:14.3,4,**,5-7,39.5,191.9,13,524(+8),,,,[東] 稲葉隆一,オールラブクラブ,,200706020511
