着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706030510
1,8,14,ユメノシルシ,牡5,57,吉田豊,2:14.1,,**,3-2-3-3,34.7,2.7,1,498(-4),,,,[東] 大久保洋,吉田照哉,1864.3,200706030510
2,5,9,アクレイム,牡5,57,北村宏司,2:14.1,クビ,**,6-7-7-6,34.4,9.2,4,476(-4),,,,[東] 秋山雅一,臼田浩義,739.8,200706030510
3,2,2,マーブルバルダー,牡7,57,安藤勝己,2:14.2,クビ,**,4-4-5-5,34.7,9.8,5,462(-8),,,,[西] 田所清広,下村直,464.9,200706030510
4,7,13,リキアイサイレンス,牡6,57,松岡正海,2:14.4,1.1/4,**,13-11-3-3,35.0,26.6,9,502(0),,,,[西] 佐藤正雄,高山幸雄,270.0,200706030510
5,8,15,ユキノアサカゼ,牡4,57,後藤浩輝,2:14.5,1/2,**,6-4-5-6,34.9,35.3,11,510(-14),,,,[東] 根本康広,馬場幸廣,183.0,200706030510
6,3,4,ファイトクラブ,牡7,57,武豊,2:14.5,ハナ,**,11-11-10-10,34.6,6.5,3,510(+16),,,,[東] 大久保洋,臼田浩義,,200706030510
7,6,11,エイシンニーザン,牡5,57,蛯名正義,2:14.5,ハナ,**,5-6-7-8,34.8,6.1,2,496(0),,,,[西] 坂口正則,平井豊光,,200706030510
8,5,8,トウカイラブ,牝7,55,池添謙一,2:14.5,ハナ,**,13-14-13-11,34.4,17.5,7,480(-10),,,,[西] 松元省一,内村正則,,200706030510
9,3,5,スーパーキャノン,牡4,57,田面木博,2:14.5,クビ,**,1-1-1-1,35.4,46.6,12,460(-8),,,,[東] 高松邦男,星野壽市,,200706030510
10,6,10,センカク,牡5,57,江田照男,2:14.7,1.1/2,**,15-15-15-11,34.4,50.2,13,490(-6),,,,[東] 池上昌弘,中村政勝,,200706030510
11,4,6,マキハタサイボーグ,セ5,57,川田将雅,2:14.8,クビ,**,9-9-10-11,34.9,10.6,6,496(-6),,,,[西] 新川恵,槇本牧場,,200706030510
12,4,7,トーセンジョーカー,牡4,57,田中勝春,2:14.8,ハナ,**,8-7-7-8,35.0,24.7,8,452(-2),,,,[東] 菅原泰夫,島川隆哉,,200706030510
13,1,1,コスモインペリアル,牡7,57,菅原勲,2:15.1,1.3/4,**,11-11-10-11,35.2,193.1,15,492(-6),,,,[東] 清水利章,ビッグレッドファーム,,200706030510
14,7,12,メジロトンキニーズ,牝5,55,勝浦正樹,2:15.1,ハナ,**,9-9-13-15,35.0,26.6,10,500(0),,,,[東] 高橋裕,メジロ牧場,,200706030510
15,2,3,アキノレッドスター,牡4,57,藤岡佑介,2:15.9,5,**,2-2-2-2,36.6,99.8,14,486(-14),,,,[西] 藤岡健一,穐吉正孝,,200706030510
