着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706050103
1,7,14,ブリリアントマリー,牝2,54,ルメール,1:09.8,,**,2-2,35.9,4.2,2,414(+2),,,,[東] 佐々木亜,ディアレスト,500.0,200706050103
2,3,5,リトルディッパー,牝2,54,北村宏司,1:09.8,クビ,**,13-10,34.4,2.2,1,460(+10),,,,[東] 古賀慎明,社台レースホース,200.0,200706050103
3,2,3,ワンダフルスイート,牝2,54,勝浦正樹,1:10.1,1.3/4,**,9-9,35.2,7.4,4,482(+2),,,,[東] 佐々木亜,丸幸小林牧場,130.0,200706050103
4,4,8,スウェプトワールド,牡2,55,吉田豊,1:10.1,クビ,**,4-4,35.9,29.5,7,442(-6),,,,[東] 佐藤吉勝,芹澤精一,75.0,200706050103
5,7,13,ディーエスファジー,牡2,55,小野次郎,1:10.2,1/2,**,6-5,35.7,84.3,11,474(-2),,,,[東] 柴田政人,秋谷壽之,50.0,200706050103
6,8,16,カゼノビューティ,牝2,54,村田一誠,1:10.4,1.1/4,**,2-3,36.4,5.6,3,450(+2),,,,[東] 中野栄治,深井孟,,200706050103
7,6,12,スパークルキング,牡2,55,木幡初広,1:10.5,クビ,**,8-8,35.8,44.9,9,506(-6),,,,[東] 和田正道,古賀和夫,,200706050103
8,1,1,ロスアンゼルス,セ2,55,松岡正海,1:10.8,1.3/4,**,10-12,35.7,30.9,8,428(+2),,,,[東] 鈴木康弘,坂田行夫,,200706050103
9,5,10,アナザースター,牡2,55,江田照男,1:11.0,1,**,1-1,37.2,29.4,6,458(-10),,,,[東] 菊川正達,山上和良,,200706050103
10,2,4,タイムウイズゴー,牡2,53,田中博康,1:11.5,3,**,12-13,36.3,76.9,10,450(+4),,,,[東] 秋山雅一,コオロ,,200706050103
11,8,15,ヒシビスタ,牡2,55,小林淳一,1:11.6,3/4,**,6-6,37.1,254.6,13,466(-4),,,,[東] 中野隆良,阿部雅一郎,,200706050103
12,6,11,マイラッキー,牝2,54,柴山雄一,1:11.7,3/4,**,13-13,36.3,383.9,15,430(+14),,,,[東] 山田要一,田中一成,,200706050103
13,4,7,パンサークリーク,牝2,54,菊沢隆徳,1:11.8,クビ,**,5-6,37.5,174.2,12,440(-2),,,,[東] 笹倉武久,後藤繁樹,,200706050103
14,1,2,アサクサロータス,牝2,54,蛯名正義,1:11.8,ハナ,**,10-10,36.7,10.7,5,438(+8),,,,[東] 佐々木亜,田原慶子,,200706050103
15,5,9,コアレスエリート,牝2,51,千葉直人,1:12.1,1.3/4,**,13-15,36.7,271.0,14,474(-8),,,,[東] 加藤和宏,小林昌志,,200706050103
取,3,6,ネヴァリバティ,牡2,55,吉田隼人,,,**,,,---,,計不,,,,[東] 伊藤正徳,ティーエイチ,,200706050103
