着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701020109
1,4,4,ファンドリゲット,牡3,53,北村友一,1:44.9,,**,3-3-5-2,36.0,7.0,4,476(+2),,,,[西] 岩元市三,水戸富雄,740.0,200701020109
2,2,2,レイジングザバー,牡4,57,藤田伸二,1:45.3,2.1/2,**,1-1-1-1,36.7,4.9,3,492(+10),,,,[東] 伊藤圭三,泉俊二,300.0,200701020109
3,5,5,トウショウアラジン,牡4,57,伊藤直人,1:45.3,クビ,**,3-5-5-5,36.5,4.1,2,490(0),,,,[東] 小林常泰,トウショウ産業,190.0,200701020109
4,3,3,インスパイアリング,牡4,57,小林徹弥,1:45.4,クビ,**,6-6-5-5,36.5,8.6,6,510(0),,,,[西] 沖芳夫,中井商事,110.0,200701020109
5,7,8,チェイスバニヤン,牝4,55,梶晃啓,1:45.7,2,**,2-2-2-2,37.1,56.9,10,456(+2),,,,[東] 田村康仁,津村靖志,74.0,200701020109
6,7,9,マイネルランプロス,牡4,57,柴山雄一,1:46.1,2.1/2,**,6-6-4-5,37.4,3.7,1,520(-12),,,,[東] 畠山吉宏,サラブレッドクラブ・ラフィアン,,200701020109
7,6,7,マイネルハヤト,牡3,54,武幸四郎,1:46.8,4,**,8-8-8-8,37.7,8.5,5,464(-10),,,,[東] 小西一男,サラブレッドクラブ・ラフィアン,,200701020109
8,8,10,ヒカルクロフネ,牡3,54,菊沢隆徳,1:47.0,1,**,3-3-2-2,38.4,11.4,7,496(+2),,,,[東] 二ノ宮敬,高橋光,,200701020109
9,6,6,ベルモントメビウス,牝5,52,黛弘人,1:47.3,1.3/4,**,10-11-11-8,37.8,138.9,11,476(-4),,,,[東] 天間昭一,ベルモントファーム,,200701020109
10,8,11,アイアムジュピター,牡3,54,芹沢純一,1:47.4,3/4,**,10-8-8-8,38.2,41.5,9,454(-24),,,,[東] 杉浦宏昭,堀紘一,,200701020109
11,1,1,リキュウ,牡3,54,勝浦正樹,1:47.5,クビ,**,8-8-10-11,38.2,36.7,8,486(+6),,,,[東] 本間忍,中村政勝,,200701020109
