着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706050205
1,2,3,ドットコム,牡2,55,ペリエ,1:58.5,,**,9-8-11-8,38.8,1.7,1,474(0),,,,[東] 戸田博文,青山洋一,700.0,200706050205
2,7,12,レオアヴァロン,牡2,55,吉田隼人,1:58.7,1.1/2,**,6-8-8-5,39.6,5.2,2,508(0),,,,[東] 中川公成,レオ,280.0,200706050205
3,1,1,トライバルジャパン,牡2,55,丹内祐次,1:59.4,4,**,1-1-2-1,40.8,19.1,5,454(0),,,,[東] 岩戸孝樹,伊藤元庸,180.0,200706050205
4,3,5,レオプラズマ,牡2,55,武士沢友,1:59.6,1.1/4,**,11-11-10-6,40.1,111.1,14,500(0),,,,[東] 的場均,レオ,110.0,200706050205
5,5,9,グランドセキトバ,牡2,55,石橋脩,1:59.7,クビ,**,14-14-5-3,40.9,82.2,13,476(0),,,,[東] 柴田政人,グランド牧場,70.0,200706050205
6,2,2,メジロフォーナ,牝2,54,木幡初広,1:59.9,1.1/2,**,12-13-14-11,39.9,9.9,3,518(0),,,,[東] 栗田博憲,メジロ牧場,,200706050205
7,7,13,スプリングアンリ,牡2,55,菊沢隆徳,2:00.1,1.1/4,**,12-12-1-2,41.5,189.8,15,514(0),,,,[東] 斎藤誠,加藤春夫,,200706050205
8,6,11,ドリームブレイド,牡2,55,鮫島良太,2:00.7,3.1/2,**,15-15-12-11,40.9,47.3,10,436(0),,,,[東] 上原博之,セゾンレースホース,,200706050205
9,8,14,フェイクスパ,牡2,53,田中博康,2:00.8,3/4,**,4-4-12-13,40.9,49.7,11,500(0),,,,[東] 中川公成,山上和良,,200706050205
10,6,10,ヒシクローザー,牡2,55,加藤士津,2:00.9,1/2,**,6-4-5-8,42.0,34.4,9,530(0),,,,[東] 加藤和宏,阿部雅一郎,,200706050205
11,4,7,スガノビクトリー,牡2,55,江田照男,2:01.0,クビ,**,2-3-2-3,42.4,29.5,8,420(0),,,,[東] 大和田稔,菅原光太郎,,200706050205
12,5,8,スカーレットバード,牝2,54,柴山雄一,2:01.0,ハナ,**,6-4-5-6,42.1,20.4,6,492(0),,,,[東] 相沢郁,芹澤精一,,200706050205
13,8,15,ナイスコマンダー,牡2,55,勝浦正樹,2:03.0,大,**,4-4-8-14,43.9,63.2,12,456(0),,,,[東] 高橋裕,水上行雄,,200706050205
14,4,6,アカテブクロ,牡2,55,松岡正海,2:03.3,2,**,2-2-2-8,44.7,11.8,4,492(0),,,,[東] 武市康男,栗山良子,,200706050205
15,3,4,スプリングプラハ,牡2,55,柄崎将寿,2:08.6,大,**,9-8-14-15,48.6,21.1,7,504(0),,,,[東] 古賀慎明,加藤春夫,,200706050205
