着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806020510
1,6,11,ソーマジック,牝3,54,後藤浩輝,1:36.0,,**,10-7-8,36.3,6.7,2,492(-2),,,,[東] 田村康仁,吉田照哉,1940.6,200806020510
2,8,16,シャランジュ,牝3,54,村田一誠,1:36.1,3/4,**,15-13-10,35.8,25.3,7,422(0),,,,[東] 本間忍,伊達敏明,771.6,200806020510
3,1,1,メイショウマリア,牝3,54,柴田善臣,1:36.2,3/4,**,6-10-8,36.4,7.7,3,456(-10),,,,[東] 小島太,松本和子,485.8,200806020510
4,2,4,チェレブリタ,牝3,54,松岡正海,1:36.3,クビ,**,9-7-6,36.6,26.7,8,422(-8),,,,[西] 荒川義之,三嶋牧場,290.0,200806020510
5,4,7,ケイアイエーデル,牝3,54,江田照男,1:36.3,クビ,**,13-13-13,35.9,126.1,12,412(0),,,,[東] 石毛善彦,亀田守弘,190.0,200806020510
6,5,10,ヒロアンジェロ,牝3,54,和田竜二,1:36.5,1.1/2,**,10-11-10,36.6,205.3,15,490(+2),,,,[東] 高木登,北所直人,,200806020510
7,7,13,ステラーホープ,牝3,54,横山典弘,1:36.6,クビ,**,13-13-15,36.2,35.9,9,428(0),,,,[東] 本間忍,アドバンス・サッポロ,,200806020510
8,6,12,ラルケット,牝3,54,内田博幸,1:36.7,1/2,**,2-2-2,37.4,10.7,4,466(-4),,,,[東] 和田正道,サンデーレーシング,,200806020510
9,5,9,ブーケフレグランス,牝3,54,安藤勝己,1:36.7,クビ,**,6-4-3,37.2,1.8,1,518(-8),,,,[西] 角居勝彦,社台レースホース,,200806020510
10,7,14,デヴェロッペ,牝3,54,勝浦正樹,1:36.8,1/2,**,6-2-3,37.4,13.9,6,482(0),,,,[東] 松山将樹,ディアレスト,,200806020510
11,3,6,サクラカスケード,牝3,54,鷹野宏史,1:37.0,3/4,**,12-12-13,36.8,128.8,13,422(-2),,,,[東] 小島太,さくらコマース,,200806020510
12,4,8,アグネスファスト,牝3,54,藤田伸二,1:37.2,1.1/4,**,2-7-10,37.5,10.9,5,456(-2),,,,[西] 長浜博之,渡辺孝男,,200806020510
13,1,2,サマーファインデイ,牝3,54,木幡初広,1:37.2,クビ,**,1-4-3,37.6,148.6,14,452(-14),,,,[西] 宮徹,セゾンレースホース,,200806020510
14,3,5,ハートオブクィーン,牝3,54,小野次郎,1:37.4,1,**,2-4-6,37.8,47.7,10,468(-4),,,,[東] 水野貴広,泉俊二,,200806020510
15,8,15,ブリリアントマリー,牝3,54,北村宏司,1:37.4,クビ,**,15-16-16,35.9,413.2,16,402(-4),,,,[東] 佐々木亜,ディアレスト,,200806020510
16,2,3,アクアリング,牝3,54,菊沢隆徳,1:37.4,ハナ,**,2-1-1,38.1,54.3,11,458(-2),,,,[西] 藤原英昭,社台レースホース,,200806020510
