着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200801010208
1,1,1,ジェントルフォーク,牡3,54,安藤勝己,1:46.1,,**,4-4-4-3,38.2,3.4,1,466(-2),,,,[西] 領家政蔵,ヒダカ・ブリーダーズ・ユニオン,740.0,200801010208
2,4,5,マッシヴエンペラー,牡3,54,小牧太,1:46.2,1/2,**,1-1-1-1,38.7,7.6,4,464(0),,,,[西] 大橋勇樹,小川勲,300.0,200801010208
3,5,7,ナムラマハラジャ,牡4,57,長谷川浩,1:46.4,1.1/4,**,9-9-9-8,37.9,74.1,10,484(+14),,,,[西] 中村均,奈村信重,190.0,200801010208
4,7,11,ピサノシェンロン,牡4,55,三浦皇成,1:46.8,2.1/2,**,3-3-3-2,39.1,3.4,2,512(+4),,,,[東] 藤沢和雄,市川義美,110.0,200801010208
5,8,12,ラガーチトセオー,牡6,54,荻野琢真,1:46.8,アタマ,**,4-4-4-5,38.9,8.3,5,470(+6),,,,[西] 大久保龍,奥村啓二,74.0,200801010208
6,6,9,ファイアナカヤマ,牡3,53,的場勇人,1:47.4,3.1/2,**,6-6-7-8,39.2,54.7,8,506(+10),,,,[東] 高市圭二,中山牧場,,200801010208
7,4,4,ダイレクトパス,牡4,57,四位洋文,1:47.6,1.1/2,**,12-12-8-5,39.3,15.8,7,456(+4),,,,[東] 尾形充弘,渡邊隆,,200801010208
8,5,6,ケイアイコンセプト,牡3,54,津村明秀,1:48.3,4,**,9-9-11-10,39.5,11.5,6,550(+14),,,,[東] 小西一男,啓愛義肢材料販売所,,200801010208
9,2,2,ガッツパワー,牡3,54,柴山雄一,1:48.9,3.1/2,**,12-13-13-12,39.5,72.3,9,508(+4),,,,[東] 伊藤圭三,グランド牧場,,200801010208
10,6,8,プライドイズハート,牡4,57,田中勝春,1:48.9,ハナ,**,8-8-9-11,40.4,93.0,11,508(+18),,,,[東] 伊藤伸一,三枝栄二,,200801010208
11,3,3,ディーエスルーラー,牡3,54,蛯名正義,1:49.3,2.1/2,**,9-9-12-12,40.1,128.1,12,484(+4),,,,[東] 藤原辰雄,秋谷壽之,,200801010208
12,7,10,トウカイゲイル,牡4,54,丸田恭介,1:49.5,1,**,2-2-2-3,41.9,136.9,13,496(+2),,,,[東] 萱野浩二,内村正則,,200801010208
13,8,13,マルサライガー,セ4,57,横山典弘,1:49.5,ハナ,**,6-6-6-7,41.4,5.1,3,448(-8),,,,[東] 本間忍,鈴木キヌ子,,200801010208
