着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805030712
1,2,3,エルソルダード,牡4,54,松岡正海,2:01.0,,**,3-3-2,33.9,5.6,4,530(0),,,,[東] 伊藤伸一,社台レースホース,1520.6,200805030712
2,1,1,ベルモントルパン,牡4,54,内田博幸,2:01.0,クビ,**,5-4-4,33.7,23.2,8,468(+2),,,,[東] 和田正道,ベルモントファーム,601.6,200805030712
3,2,4,セプターレイン,牡6,56,柴田善臣,2:01.5,3,**,8-6-6,34.1,19.4,7,450(+2),,,,[東] 古賀慎明,社台レースホース,375.8,200805030712
4,1,2,コマノハイ,牡6,56,安藤勝己,2:01.7,1.1/4,**,1-1-1,34.7,5.5,2,498(-2),,,,[西] 鮫島一歩,長谷川芳信,220.0,200805030712
5,8,16,ストロングラリー,牡4,54,木幡初広,2:01.7,ハナ,**,12-12-13,33.8,15.6,6,474(+2),,,,[東] 宗像義忠,村木篤,148.0,200805030712
6,8,15,デストラメンテ,牡4,55,小林淳一,2:01.8,1/2,**,3-4-4,34.5,12.1,5,458(-4),,,,[東] 清水美波,岡田牧雄,,200805030712
7,3,5,バンダムカーン,牡7,51,石神深一,2:01.9,1/2,**,12-8-6,34.4,175.2,16,474(-8),,,,[東] 南田美知,山科統,,200805030712
8,5,9,プジュリ,牝5,53,横山典弘,2:02.0,クビ,**,7-8-9,34.4,5.5,3,458(-2),,,,[東] 清水利章,長山尚義,,200805030712
9,7,14,サクセスガーウィン,牡5,53,田辺裕信,2:02.0,クビ,**,12-15-15,33.8,138.4,14,486(0),,,,[東] 久保田貴,高嶋哲,,200805030712
10,3,6,シンボリユタカオー,セ9,53,田中博康,2:02.1,クビ,**,15-12-12,34.3,43.5,10,466(0),,,,[東] 高橋祥泰,シンボリ牧場,,200805030712
11,6,11,サンライズベガ,牡4,56,武豊,2:02.1,ハナ,**,5-6-6,34.6,2.7,1,486(+4),,,,[西] 音無秀孝,松岡隆雄,,200805030712
12,4,7,パッシングマーク,牡5,55,武幸四郎,2:02.6,3,**,15-15-15,34.4,36.9,9,478(-12),,,,[西] 浅見秀一,社台レースホース,,200805030712
13,4,8,ドレックセル,牡5,54,安藤光彰,2:02.6,クビ,**,10-8-9,34.9,100.9,11,540(0),,,,[東] 岩城博俊,森島商事,,200805030712
14,7,13,パルエクスプレス,牡6,54,津村明秀,2:02.8,1.1/4,**,8-8-9,35.1,139.9,15,504(+2),,,,[東] 平井雄二,鈴木芳夫,,200805030712
15,6,12,カネサマンゲツ,牡6,54,江田照男,2:03.7,5,**,2-2-2,36.5,111.5,12,486(0),,,,[東] 久保田貴,笠原幸六,,200805030712
16,5,10,ローランウェルズ,牡5,52,武士沢友,2:03.7,クビ,**,10-12-13,35.8,136.4,13,490(+8),,,,[東] 岩戸孝樹,斉藤敏博,,200805030712
