着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806010312
1,2,4,ニシノブルームーン,牝4,54,柴田善臣,2:05.6,,**,3-3-3-3,36.4,2.3,1,460(+10),,,,[東] 鈴木伸尋,西山茂行,740.0,200806010312
2,7,14,エムケイドリーム,牡5,55,的場勇人,2:05.8,1.1/4,**,5-5-5-5,36.4,9.6,5,500(-4),,,,[東] 秋山雅一,小堺正明,300.0,200806010312
3,3,5,ビービーファルコン,セ4,56,田中勝春,2:05.9,3/4,**,5-5-5-5,36.5,6.4,2,442(-2),,,,[東] 古賀慎明,坂東牧場,190.0,200806010312
4,6,12,ノボワールド,牡5,57,田辺裕信,2:06.0,クビ,**,11-10-7-9,36.4,30.5,9,444(0),,,,[東] 西塚安夫,ＬＳ．Ｍ,110.0,200806010312
5,6,11,マイネルドナール,牡4,56,吉田豊,2:06.0,クビ,**,11-13-11-11,36.2,42.5,11,486(+18),,,,[東] 加賀武見,サラブレッドクラブ・ラフィアン,74.0,200806010312
6,1,2,リミットブレーカー,牡4,54,田中博康,2:06.1,1/2,**,1-1-1-1,37.2,7.0,3,506(+8),,,,[東] 上原博之,臼田浩義,,200806010312
7,4,8,ニシノロドリゲス,牡5,54,千葉直人,2:06.1,クビ,**,9-7-7-9,36.5,52.7,12,482(-10),,,,[東] 菅原泰夫,西山茂行,,200806010312
8,8,15,グランデスピリッツ,牡4,56,蛯名正義,2:06.4,1.3/4,**,11-10-15-16,36.2,8.3,4,444(-6),,,,[東] 小西一男,増田雄一,,200806010312
9,2,3,オッティマルーチェ,牝4,54,柴山雄一,2:06.5,クビ,**,2-2-2-2,37.5,17.2,6,470(+8),,,,[東] 畠山吉宏,グリーンファーム,,200806010312
10,7,13,サンデイルック,牡4,56,小林淳一,2:06.5,アタマ,**,14-13-12-12,36.5,61.8,13,436(-9),,,,[東] 沢峰次,長谷川兼美,,200806010312
11,5,10,コスモパッション,牝4,53,大野拓弥,2:06.7,1.1/2,**,7-7-7-5,37.1,35.2,10,462(+4),,,,[東] 谷原義明,ビッグレッドファーム,,200806010312
12,1,1,アサティスボーイ,牡4,56,西田雄一,2:06.7,ハナ,**,3-3-3-3,37.5,18.7,7,444(+8),,,,[東] 境征勝,廣松金次,,200806010312
13,3,6,トウショウノーティ,牡5,57,菊沢隆徳,2:06.9,1.1/2,**,15-15-7-5,37.3,18.7,8,520(-2),,,,[東] 戸田博文,トウショウ産業,,200806010312
14,8,16,タカラボス,牡4,56,大庭和弥,2:07.3,2.1/2,**,9-10-12-12,37.4,122.8,14,422(-8),,,,[東] 高橋義博,栗本博晴,,200806010312
15,5,9,アイスバレエ,牝4,54,江田照男,2:07.5,1.1/2,**,16-16-15-12,37.4,174.3,15,426(-15),,,,[東] 星野忍,中島稔,,200806010312
16,4,7,フィールザウインド,牡5,57,木幡初広,2:08.3,5,**,7-7-12-12,38.4,174.3,15,486(+26),,,,[東] 鈴木勝美,鈴木芳夫,,200806010312
