着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200801010312
1,1,1,アメジストリング,牝4,55,四位洋文,2:42.3,,**,7-5-3-2,34.9,2.3,1,476(-6),,,,[西] 浅見秀一,サンデーレーシング,740.0,200801010312
2,4,5,マイネソシオ,牝3,51,北村友一,2:42.7,2.1/2,**,5-7-5-4,35.2,23.2,10,416(0),,,,[西] 岡田稲男,サラブレッドクラブ・ラフィアン,300.0,200801010312
3,5,6,マームードイモン,牡3,54,小原義之,2:42.8,1/2,**,8-8-5-4,35.3,6.5,3,434(+10),,,,[西] 小原伊佐,井門昭二,190.0,200801010312
4,8,13,マヒオレ,牡4,57,安藤勝己,2:42.8,アタマ,**,3-3-2-2,35.5,4.9,2,480(-2),,,,[西] 角居勝彦,金子真人ホールディングス,110.0,200801010312
5,5,7,ナリタキングパワー,牡3,54,岩田康誠,2:43.0,1.1/4,**,8-10-10-8,35.1,17.0,7,536(+18),,,,[西] 小野幸治,オースミ,74.0,200801010312
6,6,8,メジロスパイダー,牡6,57,菊沢隆徳,2:43.1,3/4,**,13-10-10-9,35.3,10.0,4,484(0),,,,[東] 高木登,メジロ牧場,,200801010312
7,4,4,キャサリンダイヤ,牝4,54,的場勇人,2:43.1,ハナ,**,11-10-12-10,35.0,107.5,12,490(-4),,,,[東] 稗田研二,平岡茂樹,,200801010312
8,3,3,グレートキャンドル,牝5,55,松田大作,2:43.1,ハナ,**,1-1-1-1,35.9,16.6,6,454(+8),,,,[西] 昆貢,大石秀夫,,200801010312
9,7,11,トーアヘンリー,牡3,51,丸田恭介,2:43.3,1.1/4,**,5-5-9-11,35.7,19.0,8,474(-2),,,,[東] 藤原辰雄,東亜駿馬,,200801010312
10,8,12,センノカゼ,牡3,52,三浦皇成,2:43.6,2,**,10-8-5-4,36.1,19.1,9,476(-4),,,,[西] 山内研二,河内孝夫,,200801010312
11,2,2,ショウサンマグナ,牡3,54,津村明秀,2:43.7,クビ,**,3-3-5-4,36.2,56.5,11,476(0),,,,[西] 矢作芳人,鈴木昭和,,200801010312
12,7,10,ヤマカツマドンナ,牝4,52,大江原圭,2:44.5,5,**,11-13-13-12,36.1,182.0,13,498(+4),,,,[西] 福島信晴,山田博康,,200801010312
中,6,9,ディープウイング,牡5,57,藤田伸二,,,**,2-2-3-13,,16.3,5,448(-8),,,,[西] 本田優,深見富朗,,200801010312
