着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705050804
1,7,14,ラヴドシャンクシー,牝2,54,武豊,1:53.8,,**,11-6-3,34.5,1.9,1,460(0),,,,[東] 堀宣行,社台レースホース,700.0,200705050804
2,2,3,ステージダンシング,牡2,55,岩田康誠,1:53.8,クビ,**,2-1-1,34.9,28.8,8,496(0),,,,[東] 岩戸孝樹,松下征弘,280.0,200705050804
3,3,5,コンベンション,牡2,55,蛯名正義,1:53.9,クビ,**,9-6-6,34.4,21.0,6,476(0),,,,[東] 和田正道,ノースヒルズマネジメント,180.0,200705050804
4,7,15,ドナーリオ,セ2,55,ペリエ,1:53.9,クビ,**,4-4-3,34.6,40.4,10,484(0),,,,[東] 小島茂之,藤田孟司,110.0,200705050804
5,6,12,ラブダイヤモンド,牝2,54,菊沢隆徳,1:54.0,3/4,**,3-2-2,35.0,12.1,3,502(0),,,,[東] 萱野浩二,オールラブクラブ,70.0,200705050804
6,1,1,シビルウォー,牡2,55,藤田伸二,1:54.1,3/4,**,11-11-11,34.3,19.7,5,464(0),,,,[東] 戸田博文,社台レースホース,,200705050804
7,6,11,ビルトミーアップ,牝2,54,柴山雄一,1:54.2,クビ,**,6-6-8,34.6,47.6,11,452(0),,,,[東] 武市康男,飯田正,,200705050804
8,8,17,ダイワワイルドボア,牡2,55,安藤勝己,1:54.2,クビ,**,6-9-8,34.6,4.1,2,550(0),,,,[東] 上原博之,大城敬三,,200705050804
9,8,18,ユウターヴェルデ,牡2,55,田中勝春,1:54.4,1.1/4,**,10-11-11,34.5,27.6,7,496(0),,,,[東] 嶋田功,上山利広,,200705050804
10,1,2,アーバンシチー,牡2,55,佐藤哲三,1:54.6,1.1/4,**,4-4-3,35.3,78.4,14,494(0),,,,[東] 平井雄二,友駿ホースクラブ,,200705050804
11,7,13,サンサンサン,牝2,54,吉田隼人,1:54.9,1.3/4,**,11-13-11,35.0,160.7,17,488(0),,,,[東] 天間昭一,玉置潔,,200705050804
12,5,9,マイネルサニー,牡2,55,小野次郎,1:54.9,ハナ,**,16-14-11,35.0,102.8,16,468(0),,,,[東] 根本康広,サラブレッドクラブ・ラフィアン,,200705050804
13,8,16,ダイワコルベット,牡2,55,北村宏司,1:55.2,1.3/4,**,6-9-8,35.6,15.7,4,496(0),,,,[東] 増沢末夫,大城敬三,,200705050804
14,4,8,コスモレイロウ,牡2,55,松岡正海,1:55.3,1/2,**,14-14-15,35.2,67.8,13,480(0),,,,[東] 清水利章,ビッグレッドファーム,,200705050804
15,3,6,ヒーリングステージ,牡2,55,川田将雅,1:55.4,1/2,**,16-18-17,34.9,79.8,15,486(0),,,,[東] 菊川正達,丸岡啓一,,200705050804
16,4,7,ヴーヴクリコ,牝2,54,大庭和弥,1:55.6,1.1/2,**,15-16-15,35.5,209.0,18,466(0),,,,[東] 高橋義博,高橋信博,,200705050804
17,2,4,ピュアイグザンプル,牝2,54,横山典弘,1:56.2,3.1/2,**,1-3-6,36.7,30.6,9,488(0),,,,[東] 本郷一彦,嶋田賢,,200705050804
18,5,10,ネヴァザクイック,牡2,55,四位洋文,1:59.2,大,**,16-17-18,38.5,57.6,12,424(0),,,,[東] 伊藤正徳,ティーエイチ,,200705050804
