着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706030406
1,5,9,タケデンヴィーナス,牝3,54,横山典弘,1:12.4,,**,4-3,38.0,6.7,4,442(-2),,,,[東] 奥平雅士,武市弘,700.0,200706030406
2,8,14,セイコースペシャル,牡3,56,柴田善臣,1:12.7,1.3/4,**,4-3,38.3,4.6,2,484(+2),,,,[東] 鈴木康弘,竹國弘,280.0,200706030406
3,2,2,オカールノキセキ,牡3,56,小林淳一,1:13.1,2.1/2,**,4-3,38.7,15.9,6,498(+2),,,,[東] 清水英克,新井原博,180.0,200706030406
4,4,6,コスモハナコ,牝3,54,内田博幸,1:13.1,クビ,**,8-8,38.3,5.6,3,486(0),,,,[東] 田村康仁,ビッグレッドファーム,110.0,200706030406
5,7,12,ケイアイスパイダー,牝3,54,北村宏司,1:13.2,クビ,**,2-2,39.0,2.5,1,454(-4),,,,[東] 石毛善彦,亀田守弘,70.0,200706030406
6,7,13,セントラルボーイ,牡3,56,横山義行,1:13.2,ハナ,**,9-8,38.1,383.4,15,476(+2),,,,[東] 岩城博俊,玉井英夫,,200706030406
7,2,3,オペラダンディ,牡3,56,藤田伸二,1:13.2,クビ,**,10-8,38.0,16.7,7,470(+4),,,,[東] 水野貴広,小林けい子,,200706030406
8,6,10,クリスタリーノ,牡3,56,穂苅寿彦,1:13.3,クビ,**,7-7,38.8,349.8,14,464(+7),,,,[東] 和田正道,スピードファーム,,200706030406
9,3,5,ポッター,牡3,56,御神本訓,1:13.5,1,**,10-8,38.2,84.7,10,460(+2),,,,[地] 熊坂光広,眞田誠之,,200706030406
10,6,11,ケイアイスキャット,牡3,56,後藤浩輝,1:13.6,3/4,**,1-1,39.5,41.2,9,492(-2),,,,[東] 松山康久,亀田守弘,,200706030406
11,1,1,キープザチェンジ,牝3,54,中谷雄太,1:13.8,1.1/4,**,13-15,38.4,174.8,12,430(-2),,,,[東] 水野貴広,泉俊二,,200706030406
12,5,8,ヤマノトレジャー,牡3,56,柴山雄一,1:13.8,ハナ,**,15-12,38.2,187.2,13,470(+6),,,,[東] 本郷一彦,山口克己,,200706030406
13,4,7,マルターズマガン,牡3,56,蛯名正義,1:13.9,1/2,**,10-12,38.7,11.5,5,464(-2),,,,[東] 勢司和浩,藤田与志男,,200706030406
14,3,4,ジャックレイホウ,牡3,56,勝浦正樹,1:14.3,2.1/2,**,13-12,38.9,86.9,11,480(-2),,,,[東] 伊藤正徳,千早クラブ,,200706030406
15,8,15,セレスマン,牡3,56,吉田隼人,1:14.3,アタマ,**,2-3,40.1,33.4,8,500(+10),,,,[東] 和田正道,岡浩二,,200706030406
