着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701020106
1,8,12,コンゴウマドンナ,牝4,55,津村明秀,1:44.3,,**,2-2-2-2,36.7,3.7,2,442(-2),,,,[東] 相沢郁,金岡久夫,740.0,200701020106
2,4,5,ニットウサラン,牝4,55,小林徹弥,1:44.7,2.1/2,**,12-9-7-6,36.1,9.7,5,466(-8),,,,[西] 梅田康雄,日東牧場,300.0,200701020106
3,5,7,ラインジュエル,牝3,52,藤田伸二,1:44.7,クビ,**,5-5-5-4,36.2,2.8,1,458(-6),,,,[東] 根本康広,大澤繁昌,190.0,200701020106
4,3,3,エイダイタカラブネ,牝4,55,菊沢隆徳,1:44.8,3/4,**,8-7-7-6,36.2,5.7,3,484(0),,,,[東] 鈴木康弘,東振牧場,110.0,200701020106
5,6,9,ヘンメイレン,牝4,52,的場勇人,1:45.0,3/4,**,4-4-4-4,36.8,12.8,6,412(-4),,,,[西] 矢作芳人,栗本良明,74.0,200701020106
6,7,10,アーリーオータム,牝5,55,須貝尚介,1:45.2,1.1/2,**,1-1-1-1,37.7,34.8,8,470(-6),,,,[西] 須貝彦三,廣村茂一,,200701020106
7,2,2,ヨイチイースト,牝5,55,梶晃啓,1:45.3,3/4,**,6-7-7-6,36.7,43.3,9,512(-2),,,,[東] 保田一隆,加藤興一,,200701020106
8,5,6,ドリームアプローチ,牝6,55,安藤勝己,1:45.4,1/2,**,13-13-11-11,36.2,9.1,4,420(+6),,,,[西] 五十嵐忠,グリーンファーム,,200701020106
9,7,11,アジアン,牝5,55,北村浩平,1:45.6,1.1/4,**,9-9-10-9,36.6,60.0,10,452(+2),,,,[西] 安達昭夫,バンブー牧場,,200701020106
10,4,4,アドラーブルキス,牝4,55,柴山雄一,1:45.8,1.1/4,**,2-2-3-3,38.1,64.9,11,440(0),,,,[西] 梅田康雄,吉田勝利,,200701020106
11,6,8,ニシノフェリーチェ,牝3,52,池添謙一,1:47.0,7,**,6-5-5-9,38.6,13.7,7,422(-8),,,,[西] 浅見秀一,西山茂行,,200701020106
12,8,13,キョウコマチ,牝4,55,小原義之,1:47.5,3,**,9-9-12-12,38.0,217.5,12,446(+4),,,,[西] 小原伊佐,長谷川光司,,200701020106
13,1,1,ヘクターハイツ,牝4,52,黛弘人,1:48.3,5,**,9-9-12-13,38.7,228.3,13,442(+4),,,,[東] 清水英克,錦山登,,200701020106
