着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706020807
1,2,3,ムラマサノヨートー,牡3,56,小林淳一,1:34.7,,**,2-2-2,35.2,56.6,12,466(0),,,,[東] 内藤一雄,新井孝治,700.0,200706020807
2,3,6,マイネヴェロナ,牝3,54,吉田隼人,1:34.9,1.1/4,**,6-6-3,35.1,8.4,4,482(+8),,,,[東] 堀井雅広,サラブレッドクラブ・ラフィアン,280.0,200706020807
3,3,5,プラテアード,牡3,56,四位洋文,1:35.4,3,**,12-8-7,35.3,2.5,1,514(+6),,,,[東] 藤沢和雄,キャロットファーム,180.0,200706020807
4,1,2,トーセンアイリス,牝3,54,吉田豊,1:35.4,クビ,**,8-10-9,35.2,32.0,9,490(+2),,,,[東] 奥平雅士,島川隆哉,110.0,200706020807
5,8,15,サンエンタティナー,セ3,56,村田一誠,1:35.6,1.1/4,**,2-3-3,36.0,88.9,14,442(-2),,,,[東] 岩戸孝樹,加藤信之,70.0,200706020807
6,5,10,ミラクルハニー,牝3,54,田中勝春,1:35.8,1.1/4,**,8-3-3,36.1,20.8,7,426(-4),,,,[東] 古賀慎明,吉田照哉,,200706020807
6,7,14,タカラタロウ,牡3,56,中舘英二,1:35.8,同着,**,1-1-1,36.4,5.8,2,466(+2),,,,[東] 田村康仁,村山義男,,200706020807
8,1,1,カシマゼロワン,牡3,56,木幡初広,1:35.8,クビ,**,2-3-3,36.1,22.8,8,424(0),,,,[東] 高市圭二,鹿島直麿,,200706020807
9,4,8,デザフィオ,牡3,56,蛯名正義,1:35.9,1/2,**,6-10-11,35.7,9.3,5,450(-4),,,,[東] 堀井雅広,ターフ・スポート,,200706020807
10,6,12,ユメノツヅキヲ,牝3,54,江田照男,1:36.0,クビ,**,2-8-9,36.0,65.6,13,424(-4),,,,[東] 杉浦宏昭,山岸桂市,,200706020807
11,5,9,ラードロランダム,牡3,56,田中剛,1:36.3,1.3/4,**,14-14-14,35.7,33.2,10,494(+2),,,,[東] 岩戸孝樹,村中徳広,,200706020807
12,8,16,コアレスレーサー,牡3,56,柴山雄一,1:36.3,クビ,**,12-7-7,36.4,7.3,3,512(0),,,,[東] 成島英春,小林昌志,,200706020807
13,4,7,ナイキアプロード,牡3,56,横山典弘,1:36.3,アタマ,**,14-10-11,36.0,11.9,6,490(0),,,,[東] 古賀史生,小野誠治,,200706020807
14,6,11,ブラウマイスキー,牡3,56,山田信大,1:36.8,3,**,14-10-13,36.5,178.7,15,474(+6),,,,[地] 坂本昇,野島春男,,200706020807
15,2,4,マイネカンナ,牝3,54,後藤浩輝,1:37.1,2,**,11-14-14,36.6,43.0,11,412(-8),,,,[東] 国枝栄,サラブレッドクラブ・ラフィアン,,200706020807
16,7,13,マジカルビューティ,牝3,54,松岡正海,1:38.9,大,**,8-16-16,37.9,183.7,16,404(+9),,,,[東] 斎藤誠,ディアレスト,,200706020807
