着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701010104
1,6,9,グリフィス,牡2,54,岩田康誠,1:11.2,,**,3-3,35.9,4.1,1,458(0),,,,[西] 浅見秀一,キャロットファーム,700.0,200701010104
2,5,6,ナンヨーリバー,牡2,54,勝浦正樹,1:11.4,1.1/2,**,7-5,35.7,4.5,2,494(0),,,,[東] 池上昌弘,中村徳也,280.0,200701010104
3,3,3,プライドオブキング,牡2,54,柴山雄一,1:11.5,3/4,**,3-3,36.2,5.5,3,496(0),,,,[東] 国枝栄,社台レースホース,180.0,200701010104
4,8,12,スズカバラッド,牡2,54,小林徹弥,1:11.6,3/4,**,1-1,36.5,61.9,11,456(0),,,,[西] 橋本寿正,永井啓弍,110.0,200701010104
5,1,1,トキンナル,牝2,54,津村明秀,1:11.7,3/4,**,7-6,36.1,69.4,12,494(0),,,,[東] 石栗龍彦,小田廣美,70.0,200701010104
6,4,5,トキノプリンセス,牝2,54,藤岡佑介,1:11.8,クビ,**,11-10,35.6,11.7,7,446(0),,,,[東] 伊藤伸一,池田豊治,,200701010104
7,4,4,フェアープロ,牡2,54,横山典弘,1:11.8,クビ,**,5-6,36.3,13.1,8,466(0),,,,[東] 加藤和宏,キャピタルクラブ,,200701010104
8,2,2,フルスペック,牡2,53,北村友一,1:12.1,1.3/4,**,9-10,36.1,7.2,4,478(0),,,,[西] 安田隆行,キャロットファーム,,200701010104
9,7,11,ナリタシャトル,牡2,54,河北通,1:12.2,クビ,**,5-6,36.7,9.0,5,482(0),,,,[西] 小野幸治,オースミ,,200701010104
10,8,13,トキメキボストン,牡2,54,池添謙一,1:12.8,3.1/2,**,2-2,37.7,45.7,10,476(0),,,,[東] 佐藤吉勝,片岡正雄,,200701010104
11,7,10,デットオアアライブ,牝2,54,田中勝春,1:12.8,クビ,**,10-6,36.7,9.3,6,488(0),,,,[東] 水野貴広,畑佐博,,200701010104
12,5,7,サクレクール,牡2,54,武幸四郎,1:14.5,大,**,12-12,37.1,39.5,9,442(0),,,,[東] 小島茂之,林邦良,,200701010104
13,6,8,ヒシスインガー,牡2,54,菊沢隆徳,1:14.6,クビ,**,13-13,36.5,80.0,13,500(0),,,,[東] 小林常泰,阿部雅一郎,,200701010104
