着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806030806
1,6,8,デュアルプロセッサ,牡5,57,田中勝春,1:11.2,,**,10-9,36.4,4.3,2,482(+2),,,,[東] 宗像義忠,薗部博之,740.0,200806030806
2,7,9,ミレニアムカースル,牡4,57,吉田豊,1:11.2,クビ,**,2-2,37.5,9.3,4,518(+6),,,,[東] 大久保洋,大原詔宏,300.0,200806030806
3,8,11,アグネスポライト,牡4,57,柴田善臣,1:11.3,クビ,**,4-2,37.5,7.8,3,502(+4),,,,[西] 森秀行,渡辺孝男,190.0,200806030806
4,5,6,マルターズビクター,牡6,57,松岡正海,1:11.6,1.3/4,**,6-5,37.6,1.8,1,570(+10),,,,[東] 手塚貴久,藤田与志男,110.0,200806030806
5,5,5,ガッサンルーブル,牡7,57,福永祐一,1:12.3,4,**,6-5,38.3,26.3,7,540(+4),,,,[東] 畠山吉宏,西村專次,74.0,200806030806
6,8,12,クロスホーリー,牡4,57,郷原洋司,1:12.4,1/2,**,4-5,38.5,47.9,8,486(-2),,,,[東] 郷原洋行,佐々木徹,,200806030806
7,2,2,ハツカリ,牡4,57,戸崎圭太,1:12.5,クビ,**,10-11,37.6,99.9,10,466(+16),,,,[東] 小桧山悟,江川伸夫,,200806030806
8,4,4,ドリームタイガー,牡5,57,岩田康誠,1:12.5,ハナ,**,6-8,38.4,13.1,5,490(-4),,,,[東] 二ノ宮敬,ドリームターフ組合,,200806030806
9,3,3,マリーンチャチャ,牝4,55,武士沢友,1:12.6,1/2,**,12-11,37.6,224.9,12,470(0),,,,[東] 小桧山悟,本杉芳郎,,200806030806
10,1,1,アジアンティック,牝5,55,吉田隼人,1:13.3,4,**,1-1,39.6,91.5,9,468(0),,,,[東] 秋山雅一,ディアレスト,,200806030806
11,6,7,マーシャルソング,牡4,57,内田博幸,1:13.6,1.3/4,**,2-2,39.9,22.5,6,474(+6),,,,[東] 萩原清,池谷誠一,,200806030806
12,7,10,アウレウス,セ4,57,勝浦正樹,1:14.6,6,**,6-10,40.6,135.0,11,464(-4),,,,[東] 沢峰次,栗坂崇,,200806030806
