着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601010212
1,2,2,シンボリウエスト,セ6,57,岩田康誠,1:28.4,,**,1-1-1,34.5,4.6,2,494(+8),,,,[東] 藤沢和雄,シンボリ牧場,1510.1,200601010212
2,3,3,ミスティラブ,牝4,55,秋山真一,1:28.7,1.3/4,**,3-3-3,34.6,28.1,8,450(+2),,,,[西] 増本豊,冨沢敦子,598.6,200601010212
3,8,11,ディアチャンス,牝5,55,藤田伸二,1:28.7,クビ,**,5-5-3,34.4,7.9,4,448(-2),,,,[西] 清水出美,寺田千代乃,374.3,200601010212
4,7,10,マッハジュウクン,牡4,57,横山典弘,1:28.7,ハナ,**,2-2-2,34.7,8.9,5,466(+10),,,,[西] 昆貢,鈴木幹次,220.0,200601010212
5,5,6,マッチレスバロー,牡3,54,四位洋文,1:28.8,クビ,**,5-5-6,34.6,3.1,1,494(+2),,,,[東] 萩原清,サンデーレーシング,148.0,200601010212
6,5,5,エレスサール,牡4,57,藤岡佑介,1:29.0,1.1/2,**,7-7-9,34.5,4.8,3,484(-6),,,,[西] 池江泰郎,アカデミー,,200601010212
7,8,12,ダブルタイトル,牝7,55,川島信二,1:29.1,3/4,**,3-3-3,35.0,30.7,10,438(-2),,,,[西] 大橋勇樹,田邉康子,,200601010212
8,4,4,スリースピニング,セ5,57,本田優,1:29.3,1,**,12-11-11,34.1,29.7,9,452(+12),,,,[西] 西浦勝一,永井商事,,200601010212
9,1,1,コスモキララ,牝4,55,五十嵐冬,1:29.3,アタマ,**,10-9-6,34.6,21.7,7,442(-12),,,,[西] 中村均,ビッグレッドファーム,,200601010212
10,7,9,アドマイヤメガミ,牝4,55,安藤勝己,1:29.4,1/2,**,10-12-11,34.1,9.5,6,460(+4),,,,[西] 松田博資,近藤利一,,200601010212
11,6,7,パープルコブラ,セ5,57,津村明秀,1:29.5,1/2,**,9-9-9,34.7,203.0,12,468(+12),,,,[西] 飯田雄三,中野銀十,,200601010212
12,6,8,カネスベネフィット,牝5,55,郷原洋司,1:29.7,1.1/2,**,8-7-6,35.1,95.5,11,470(-8),,,,[東] 根本康広,杉澤光雄,,200601010212
