着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200401020112
1,8,9,ダブルタイトル,牝5,55,小林徹弥,2:03.9,,,3-3-3-2,35.9,9.5,4,448(-2),,,,[西] 土門一美,田邉康子,1078.0,200401020112
2,7,8,ウインジーニアス,牡4,57,藤田伸二,2:04.2,1.3/4,,5-5-4-4,36.0,2.8,2,486(+14),,,,[西] 山内研二,ウイン,428.0,200401020112
3,4,4,オレンジパラダイス,牝5,55,千田輝彦,2:04.3,1/2,,9-9-4-4,36.1,37.6,8,508(-2),,,,[西] 小島貞博,社台レースホース,264.0,200401020112
4,3,3,グレートザラン,牡3,54,五十嵐冬,2:04.4,3/4,,2-2-2-2,36.5,32.7,7,464(+6),,,,[地] 林和弘,原久美子,160.0,200401020112
5,1,1,ミレニアムダンサー,牡7,57,横山典弘,2:04.5,1/2,,3-3-4-4,36.3,2.5,1,458(-2),,,,[東] 和田正道,社台レースホース,105.0,200401020112
6,5,5,プリモレディ,牝3,52,小野次郎,2:04.5,クビ,,7-6-10-10,36.1,12.3,6,462(-2),,,,[東] 高松邦男,グランド牧場,,200401020112
7,2,2,カッカ,牡4,57,勝浦正樹,2:04.6,クビ,,1-1-1-1,36.7,55.6,9,482(0),,,,[東] 柄崎孝,川端久雄,,200401020112
8,8,10,サクラフェラーリ,牡4,57,松永幹夫,2:04.6,ハナ,,9-9-9-4,36.3,6.5,3,456(+4),,,,[西] 池江泰郎,さくらコマース,,200401020112
9,6,6,カネマサスピーディ,牡3,54,川島信二,2:05.0,2.1/2,,6-6-4-4,36.8,10.3,5,508(-2),,,,[西] 安藤正敏,前田政雄,,200401020112
10,7,7,アミュレット,牝3,52,斉藤正弘,2:05.1,1/2,,7-8-4-9,36.9,139.5,10,414(+10),,,,[地] 角川秀樹,ユートピア牧場,,200401020112
