着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200801020509
1,7,10,ファンドリウェーブ,牡4,56,北村友一,1:47.4,,**,1-1-1-1,37.1,4.4,2,444(+10),,,,[西] 田中章博,水戸富雄,740.0,200801020509
2,3,3,チャリティショウ,牡4,57,藤岡佑介,1:47.4,クビ,**,6-5-4-4,36.8,2.0,1,498(-2),,,,[東] 柴田政人,加藤徹,300.0,200801020509
3,4,4,ウォークライ,牡5,57,武幸四郎,1:47.6,1,**,10-11-4-4,37.0,5.0,3,528(-14),,,,[西] 増本豊,首藤徳,190.0,200801020509
4,7,9,シルキーワイルド,牡3,54,梶晃啓,1:48.1,3,**,2-2-2-2,37.8,42.9,8,464(-4),,,,[東] 矢野照正,シルク,110.0,200801020509
5,8,12,メイショウドレイク,牡3,54,藤田伸二,1:48.1,クビ,**,3-3-3-2,37.7,25.6,7,512(+4),,,,[東] 小島太,松本好雄,74.0,200801020509
6,5,5,キーバイブル,牡3,54,松田大作,1:48.8,4,**,3-3-4-6,38.2,72.9,9,490(+6),,,,[西] 吉田直弘,北前孔一郎,,200801020509
7,6,7,ラブリーコンサート,牝4,52,荻野琢真,1:48.9,クビ,**,10-10-11-10,37.9,13.3,5,476(+4),,,,[西] 矢作芳人,上茶谷一,,200801020509
8,5,6,フレンチムスメ,牝6,52,丸田恭介,1:48.9,ハナ,**,7-7-9-10,38.0,18.2,6,480(+10),,,,[東] 西塚安夫,遠藤喜松,,200801020509
9,6,8,キンシニューストン,牡3,54,長谷川浩,1:49.0,1/2,**,7-7-7-7,38.2,12.3,4,468(+10),,,,[西] 浅見秀一,若草クラブ,,200801020509
10,8,11,シルクマンシェット,牡3,51,池崎祐介,1:49.1,3/4,**,5-5-7-7,38.4,85.1,11,484(-2),,,,[東] 畠山重則,シルク,,200801020509
11,2,2,ワンダープレッセル,牝3,52,竹之下智,1:49.2,クビ,**,12-12-12-10,38.0,187.9,12,494(-4),,,,[西] 武邦彦,山本信行,,200801020509
12,1,1,ヒルノナタリー,牝4,55,大野拓弥,1:49.4,1.1/2,**,7-9-9-7,38.5,74.8,10,440(0),,,,[東] 清水美波,蛭川正文,,200801020509
