着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200401010511
1,3,3,モエレフェニックス,牡2,54,千葉津代,1:30.0,,,1-1-1,35.6,10.1,4,448(-12),,,,[地] 堂山芳則,中村和夫,1625.2,200401010511
2,8,12,キングストレイル,牡2,54,岡部幸雄,1:30.0,ハナ,,3-3-3,35.3,1.5,1,486(-8),,,,[東] 藤沢和雄,サンデーレーシング,647.2,200401010511
3,8,11,ワイルドソニック,牡2,54,蛯名正義,1:30.1,1/2,,8-9-5,34.6,11.9,5,498(+4),,,,[東] 国枝栄,細谷典幸,403.6,200401010511
4,6,8,アドマイヤムサシ,牡2,54,本田優,1:30.2,1/2,,8-5-5,35.2,21.7,6,484(-2),,,,[西] 橋田満,近藤利一,240.0,200401010511
5,7,9,モエレラムタラ,牡2,54,五十嵐冬,1:30.4,1.1/4,,8-9-9,34.8,152.3,9,470(0),,,,[地] 堂山芳則,西岡牧場,160.0,200401010511
6,5,5,ダンディズム,牡2,54,横山典弘,1:30.4,ハナ,,6-8-8,35.1,22.1,7,466(+4),,,,[西] 藤原英昭,キャロットファーム,,200401010511
7,1,1,ブラックシュプール,牝2,54,小嶋久輝,1:30.8,2.1/2,,11-12-11,34.8,185.2,11,444(-8),,,,[地] 堂山芳則,黒岩晴男,,200401010511
8,7,10,スーパースクープ,牡2,54,宮崎光行,1:31.0,1.1/4,,6-3-3,36.3,479.7,12,474(-4),,,,[地] 角川秀樹,山田祐三,,200401010511
9,2,2,コスモキララ,牝2,54,四位洋文,1:31.0,クビ,,11-9-10,35.4,108.5,8,428(+10),,,,[西] 中村均,岡田美佐子,,200401010511
10,5,6,プリンセスゴールド,牝2,54,松永幹夫,1:31.1,3/4,,3-5-5,36.1,7.5,3,430(+2),,,,[西] 池江泰郎,社台レースホース,,200401010511
11,4,4,ベストマインド,牡2,54,藤田伸二,1:31.8,4,,2-2-2,37.3,5.2,2,492(+2),,,,[西] 山内研二,深見富朗,,200401010511
12,6,7,ウインクプレア,牝2,54,北村浩平,1:32.6,5,,3-5-11,37.6,159.4,10,412(+6),,,,[地] 佐藤浩一,見上牧場,,200401010511
