着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706030508
1,7,10,オンシジューム,牝4,52,的場勇人,1:12.5,,**,2-3,37.4,2.1,1,432(+2),,,,[東] 秋山雅一,キャロットファーム,740.0,200706030508
2,3,3,リンクスクイン,牝5,55,武豊,1:12.7,1.1/4,**,9-6,37.0,3.4,2,452(-2),,,,[東] 西塚安夫,荻野猛夫,300.0,200706030508
3,6,8,ジェイケイボストン,セ4,57,北村宏司,1:12.9,1.1/2,**,7-4,37.3,10.8,5,502(-4),,,,[東] 坂本勝美,小谷野次郎,190.0,200706030508
4,8,13,ストームシャドウ,牡4,57,安藤勝己,1:13.1,1.1/4,**,2-2,38.1,6.3,3,504(-4),,,,[東] 菊川正達,ユートピア牧場,110.0,200706030508
5,1,1,ユーワインパルス,牡6,57,後藤浩輝,1:13.1,クビ,**,1-1,38.2,17.8,6,510(+4),,,,[東] 武藤善則,ユーワライディング,74.0,200706030508
6,4,5,スイートオカリナ,牝5,55,西田雄一,1:13.3,1.1/2,**,7-8,37.7,183.2,10,434(+16),,,,[東] 境征勝,シンボリ牧場,,200706030508
7,5,7,エイコーロマン,牡4,57,大庭和弥,1:13.4,クビ,**,9-10,37.7,275.1,11,472(+2),,,,[東] 嶋田功,永井廣司,,200706030508
8,5,6,サワッディ,牝4,55,蛯名正義,1:13.4,クビ,**,5-4,37.9,105.8,8,428(-2),,,,[東] 中川公成,居城要,,200706030508
9,4,4,ブルーポラリス,牝4,55,鈴来直人,1:13.8,2.1/2,**,12-10,37.9,135.8,9,462(+10),,,,[東] 平井雄二,荻伏レーシング・クラブ,,200706030508
10,2,2,ウインブラッド,牡4,57,田中勝春,1:14.0,1.1/4,**,13-13,37.9,8.9,4,560(-4),,,,[東] 国枝栄,ウイン,,200706030508
11,6,9,メジロターキッシュ,牝5,55,吉田豊,1:14.6,3.1/2,**,4-6,39.2,45.4,7,474(-4),,,,[東] 高橋裕,メジロ牧場,,200706030508
12,8,12,クリノダグラス,牡4,57,勝浦正樹,1:14.9,2,**,5-8,39.4,304.5,13,450(0),,,,[東] 中野渡清,栗本博晴,,200706030508
13,7,11,リネンミサイル,牡4,57,南田雅昭,1:15.5,3.1/2,**,9-12,39.8,298.4,12,492(0),,,,[東] 南田美知,戸山光男,,200706030508
