着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706010106
1,1,2,ノーフォークパイン,牡3,56,後藤浩輝,1:38.2,,**,8-5-4,35.9,4.2,2,466(0),,,,[東] 萩原清,金子真人ホールディングス,700.0,200706010106
2,5,10,アマミスウィフト,牡3,56,小野次郎,1:38.5,1.3/4,**,5-5-4,36.2,98.5,14,430(0),,,,[東] 清水利章,鈴木信俊,280.0,200706010106
3,7,14,キャプテンロック,牡3,56,田中勝春,1:38.6,1/2,**,1-1-1,36.8,13.7,7,494(0),,,,[東] 小島太,首藤徳,180.0,200706010106
4,4,7,コスモヴァシュラン,牡3,56,木幡初広,1:38.9,1.3/4,**,8-5-7,36.6,7.0,4,442(0),,,,[東] 稲葉隆一,ビッグレッドファーム,110.0,200706010106
5,8,15,コアレスハリケーン,牡3,53,佐藤聖也,1:39.0,1/2,**,3-2-2,37.1,10.5,5,502(0),,,,[東] 藤原辰雄,小林昌志,70.0,200706010106
6,6,12,ハンスジャック,牡3,56,郷原洋司,1:39.6,3.1/2,**,6-3-4,37.5,92.7,13,476(0),,,,[東] 郷原洋行,吉橋計,,200706010106
7,7,13,ロマンチックライト,牡3,56,内田博幸,1:39.6,クビ,**,3-3-2,37.6,13.3,6,468(0),,,,[東] 加藤征弘,青山洋一,,200706010106
8,8,16,スズキャンドル,牝3,54,二本柳壮,1:39.6,ハナ,**,10-9-10,36.9,185.1,16,426(0),,,,[東] 佐藤全弘,小紫芳夫,,200706010106
9,3,6,アロハオエ,牡3,55,塚田祥雄,1:39.8,1.1/4,**,11-11-10,36.8,19.4,8,526(0),,,,[東] 古賀慎明,佐藤敏夫,,200706010106
10,1,1,メジロホマム,牡3,56,吉田豊,1:39.9,1/2,**,11-9-9,37.3,52.0,10,484(0),,,,[東] 高橋裕,メジロ牧場,,200706010106
11,2,3,スイートプラド,牝3,54,北村宏司,1:40.2,2,**,14-13-13,37.0,6.7,3,530(0),,,,[東] 古賀慎明,シンボリ牧場,,200706010106
12,6,11,アタゴナデシコ,牝3,54,村田一誠,1:40.3,3/4,**,2-5-7,38.1,69.8,11,462(0),,,,[東] 柄崎孝,坪野谷和平,,200706010106
13,2,4,フラッシュバニヤン,牡3,56,小牧太,1:40.9,3.1/2,**,11-11-10,37.9,22.8,9,484(0),,,,[東] 国枝栄,津村靖志,,200706010106
14,3,5,サンタップ,セ3,56,武士沢友,1:41.0,クビ,**,16-14-14,37.4,92.2,12,430(0),,,,[東] 内藤一雄,加藤信之,,200706010106
15,5,9,ブレストガイ,牡3,56,小林淳一,1:41.3,2,**,15-14-15,37.7,131.3,15,412(0),,,,[東] 谷原義明,大原詔宏,,200706010106
中,4,8,スマートジュピター,牡3,56,バルジュ,,,**,6,,3.2,1,508(0),,,,[東] 畠山吉宏,大川徹,,200706010106
