着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601010204
1,4,4,マンハッタンバー,牡2,54,川島信二,1:49.5,,**,1-1-1-1,35.9,23.5,6,502(0),,,,[東] 佐藤吉勝,芹澤精一,700.0,200601010204
2,5,6,ブライトロジック,牡2,54,安藤勝己,1:49.7,1.1/2,**,3-3-3-2,34.8,2.5,1,472(0),,,,[西] 松田国英,金子真人ホールディングス,280.0,200601010204
3,7,10,トーセントゥルー,牡2,54,柴山雄一,1:49.9,1.1/4,**,4-4-3-3,34.9,27.2,8,452(0),,,,[東] 後藤由之,島川隆哉,180.0,200601010204
4,2,2,シーディドアラバイ,牝2,54,菊沢隆徳,1:50.2,1.3/4,**,4-4-5-5,35.1,29.1,9,436(0),,,,[東] 栗田博憲,齊藤四方司,110.0,200601010204
5,6,9,アドマイヤヒビキ,牡2,54,岩田康誠,1:50.6,2.1/2,**,8-8-8-6,35.3,4.9,3,466(0),,,,[東] 小島太,近藤利一,70.0,200601010204
6,7,11,トーセンクラウン,牡2,54,本田優,1:50.9,1.3/4,**,6-6-5-6,35.7,65.6,11,464(0),,,,[東] 菅原泰夫,島川隆哉,,200601010204
7,8,12,ナンヨーヘブン,牡2,54,五十嵐冬,1:51.1,1.1/2,**,12-13-13-13,34.4,14.6,5,468(0),,,,[東] 小島茂之,中村徳也,,200601010204
8,4,5,コートユーフォリア,牡2,54,秋山真一,1:51.3,1.1/4,**,6-6-5-8,36.1,67.8,12,474(0),,,,[西] 岡田稲男,前田幸治,,200601010204
9,6,8,マーキュリー,牡2,54,小林徹弥,1:51.7,2.1/2,**,8-8-9-8,36.2,109.2,13,446(0),,,,[西] 梅内忍,山田順通,,200601010204
10,3,3,タスカータソルテ,牡2,54,藤田伸二,1:51.8,1/2,**,11-10-11-10,36.2,4.9,2,446(0),,,,[西] 藤原英昭,社台レースホース,,200601010204
11,8,13,リワードアルビオン,牡2,51,的場勇人,1:52.0,1.1/4,**,2-2-2-3,38.3,26.7,7,500(0),,,,[東] 藤原辰雄,宮崎忠比古,,200601010204
12,1,1,マイネルヴァイパー,牡2,53,津村明秀,1:52.2,1,**,10-10-9-10,36.7,42.4,10,456(0),,,,[東] 鈴木伸尋,サラブレッドクラブ・ラフィアン,,200601010204
13,5,7,アーバニティ,牡2,54,横山典弘,1:58.0,大,**,13-12-12-12,41.9,6.4,4,498(0),,,,[西] 角居勝彦,社台レースホース,,200601010204
