着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806030709
1,4,4,ドットコム,牡3,56,松岡正海,2:05.4,,**,5-5-3-3,36.3,4.6,3,468(-2),,,,[東] 戸田博文,青山洋一,1027.3,200806030709
2,2,2,ヒシクローザー,牡3,56,加藤士津,2:05.4,クビ,**,1-1-1-1,36.6,22.1,7,506(-4),,,,[東] 加藤和宏,阿部雅一郎,407.8,200806030709
3,7,7,コスモスパロウ,牡3,56,勝浦正樹,2:05.5,1/2,**,2-2-2-2,36.6,25.5,8,480(-4),,,,[東] 中野隆良,ビッグレッドファーム,253.9,200806030709
4,8,9,マイネルフェスタ,牡3,56,後藤浩輝,2:05.8,1.3/4,**,10-9-7-3,36.6,13.0,5,504(0),,,,[東] 稲葉隆一,サラブレッドクラブ・ラフィアン,150.0,200806030709
5,7,8,リノーンリーズン,牡3,56,柴田善臣,2:06.1,1.3/4,**,9-9-9-6,36.7,5.7,4,488(0),,,,[東] 鈴木伸尋,村中徳広,100.0,200806030709
6,5,5,コスモザガリア,牝3,54,柴山雄一,2:06.1,クビ,**,7-7-7-6,36.8,13.0,6,492(+8),,,,[東] 水野貴広,ビッグレッドファーム,,200806030709
7,3,3,オーロマイスター,牡3,56,吉田豊,2:06.2,3/4,**,7-7-9-8,36.8,3.3,1,494(0),,,,[東] 大久保洋,サンデーレーシング,,200806030709
8,1,1,ダイワアンリ,牡3,56,内田博幸,2:07.2,6,**,4-3-3-8,38.1,37.1,9,482(-2),,,,[東] 上原博之,大城敬三,,200806030709
9,6,6,ポリバレント,牡3,56,蛯名正義,2:07.4,1.1/2,**,5-5-3-3,38.3,3.5,2,476(-4),,,,[東] 二ノ宮敬,渡邊隆,,200806030709
10,8,10,プレシャス,牡3,56,戸崎圭太,2:08.5,7,**,2-3-3-10,39.4,112.8,10,492(-6),,,,[地] 河津裕昭,林明道,,200806030709
