着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805030706
1,6,11,オリジナルフェイト,牡3,56,吉田隼人,1:23.6,,**,5-5,35.8,2.3,1,522(-8),,,,[西] 中竹和也,前田幸治,700.0,200805030706
2,8,16,アップカントリー,牡3,56,武豊,1:24.3,4,**,7-7,36.3,8.0,3,492(0),,,,[西] 池江泰寿,金子真人ホールディングス,280.0,200805030706
3,3,6,マルブツサクラオー,牡3,56,安藤勝己,1:24.5,1,**,8-8,36.3,3.7,2,454(-14),,,,[西] 大根田裕,大澤毅,180.0,200805030706
4,2,4,ヴァルドルフ,牡3,56,内田博幸,1:24.8,2,**,13-14,36.1,26.9,10,428(-2),,,,[東] 佐藤吉勝,片山博志,110.0,200805030706
5,8,15,モエレジンダイコ,牡3,53,黛弘人,1:24.8,ハナ,**,8-9,36.4,10.3,4,462(-4),,,,[東] 大江原哲,西村豊,70.0,200805030706
6,4,7,ナスノマツカゼ,牡3,56,田中勝春,1:25.0,1,**,11-9,36.6,101.5,13,446(-8),,,,[東] 矢野照正,那須野牧場,,200805030706
7,5,10,アイオロスシチー,牡3,56,蛯名正義,1:25.1,3/4,**,3-3,37.4,24.6,8,508(0),,,,[東] 嶋田功,友駿ホースクラブ,,200805030706
8,5,9,マイネルポンピオン,牡3,56,大野拓弥,1:25.2,1/2,**,5-5,37.4,49.3,11,450(+2),,,,[東] 高橋裕,サラブレッドクラブ・ラフィアン,,200805030706
9,3,5,フランコフォニー,牡3,56,吉田豊,1:25.4,1,**,2-2,37.8,25.3,9,512(+6),,,,[東] 戸田博文,社台レースホース,,200805030706
10,1,2,マッシュアップ,牡3,53,三浦皇成,1:26.1,4,**,13-12,37.5,17.7,5,440(0),,,,[東] 小笠倫弘,グリーンファーム,,200805030706
11,6,12,モンスターパーク,牡3,56,横山典弘,1:26.1,クビ,**,15-15,36.7,19.9,6,466(+2),,,,[東] 松山康久,キャロットファーム,,200805030706
12,1,1,メジロシーゴー,牝3,51,草野太郎,1:26.4,2,**,1-1,39.1,139.1,16,444(0),,,,[東] 伊藤圭三,メジロ商事,,200805030706
13,7,14,デルマアルタイル,牡3,56,柴山雄一,1:26.5,クビ,**,8-9,38.1,106.5,15,480(0),,,,[東] 石栗龍彦,浅沼廣幸,,200805030706
14,7,13,ヒシフラッシー,牡3,56,加藤士津,1:26.7,1.1/2,**,11-12,38.2,100.9,12,492(-4),,,,[東] 加藤和宏,阿部雅一郎,,200805030706
15,4,8,シャンスイ,牝3,54,柴田善臣,1:26.9,1.1/2,**,3-3,39.2,24.6,7,430(+2),,,,[東] 二ノ宮敬,キャロットファーム,,200805030706
中,2,3,カンタベリービート,牝3,54,勝浦正樹,,,**,,,104.8,14,478(0),,,,[東] 鈴木勝美,峰哲馬,,200805030706
