着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806020711
1,1,1,ブラックエンブレム,牝3,54,松岡正海,1:49.5,,**,1-1-1-1,36.1,2.0,1,452(-4),,,,[東] 小島茂之,田原邦男,3861.6,200806020711
2,4,8,レッドアゲート,牝3,54,内田博幸,1:49.5,アタマ,**,11-11-12-11,34.9,29.5,8,428(+4),,,,[東] 田村康仁,ディアレスト,1517.6,200806020711
3,5,10,シングライクバード,牝3,54,川田将雅,1:49.9,2.1/2,**,14-14-14-13,34.9,4.9,2,444(-6),,,,[西] 友道康夫,社台レースホース,958.8,200806020711
4,6,12,マイネウインク,牝3,54,田中博康,1:49.9,アタマ,**,4-4-3-3,36.2,32.9,9,432(-4),,,,[東] 菊川正達,サラブレッドクラブ・ラフィアン,570.0,200806020711
5,7,14,ムードインディゴ,牝3,54,田中勝春,1:50.1,1,**,11-11-10-10,35.8,46.9,10,450(-10),,,,[西] 友道康夫,金子真人ホールディングス,380.0,200806020711
6,5,9,カレイジャスミン,牝3,54,北村宏司,1:50.1,ハナ,**,6-8-7-3,36.0,21.2,6,488(0),,,,[東] 宗像義忠,ディアレスト,,200806020711
7,3,6,プティマカロン,牝3,54,横山典弘,1:50.1,ハナ,**,13-13-12-13,35.4,68.9,12,426(-16),,,,[西] 小島貞博,伊達大雄,,200806020711
8,7,13,ハイエストホワイト,牝3,54,四位洋文,1:50.1,クビ,**,4-4-6-3,36.2,7.2,3,492(-12),,,,[西] 大久保龍,吉田照哉,,200806020711
9,3,5,ビービーモデナ,牝3,54,村田一誠,1:50.1,ハナ,**,2-2-3-7,36.4,52.9,11,462(+6),,,,[東] 土田稔,坂東牧場,,200806020711
10,4,7,アロマキャンドル,牝3,54,三浦皇成,1:50.2,クビ,**,6-8-10-11,35.9,10.6,4,488(+6),,,,[東] 河野通文,社台レースホース,,200806020711
11,1,2,マロンティアラ,牝3,54,武士沢友,1:50.4,1.1/2,**,14-15-14-15,35.4,405.8,16,458(-6),,,,[東] 的場均,栗崎清治,,200806020711
12,2,3,ラヴドシャンクシー,牝3,54,鷹野宏史,1:50.4,ハナ,**,16-16-16-16,35.1,154.3,15,456(-6),,,,[東] 堀宣行,社台レースホース,,200806020711
13,8,15,スペルバインド,牝3,54,後藤浩輝,1:50.8,2.1/2,**,6-4-2-2,37.3,14.7,5,470(-10),,,,[西] 長浜博之,社台レースホース,,200806020711
14,8,16,スペシャルディナー,牝3,54,柴田善臣,1:51.2,2.1/2,**,6-4-3-3,37.5,27.4,7,434(-6),,,,[東] 伊藤伸一,深見富朗,,200806020711
15,2,4,マイネフルーレ,牝3,54,柴山雄一,1:51.2,クビ,**,6-8-7-8,37.1,81.8,13,436(-4),,,,[東] 畠山吉宏,サラブレッドクラブ・ラフィアン,,200806020711
16,6,11,デルマベガ,牝3,54,勝浦正樹,1:52.0,5,**,3-3-7-8,37.9,88.1,14,460(+10),,,,[東] 堀井雅広,浅沼廣幸,,200806020711
