着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805010102
1,2,4,メイショウドレイク,牡3,56,後藤浩輝,2:16.7,,**,1-1-1-1,38.2,2.5,1,512(-6),,,,[東] 小島太,松本好雄,500.0,200805010102
2,5,9,フランドルシチー,牡3,56,横山典弘,2:17.0,2,**,4-4-4-5,38.2,5.5,3,524(-4),,,,[東] 奥平雅士,友駿ホースクラブ,200.0,200805010102
3,1,2,ヴァルナ,牡3,56,藤岡佑介,2:17.1,クビ,**,5-6-9-9,38.0,37.3,10,460(+4),,,,[東] 加藤和宏,桐谷茂,130.0,200805010102
4,4,8,マイネルレッチーノ,牡3,56,江田照男,2:17.1,クビ,**,6-5-6-5,38.3,8.6,4,474(-2),,,,[東] 岩戸孝樹,サラブレッドクラブ・ラフィアン,75.0,200805010102
5,5,10,プッシュハート,牡3,56,吉田隼人,2:17.4,2,**,13-13-16-16,37.5,51.2,11,480(+4),,,,[東] 小西一男,島田久,50.0,200805010102
6,7,14,コイタロウ,牡3,56,藤田伸二,2:17.5,クビ,**,10-10-6-5,38.7,5.0,2,454(-8),,,,[東] 鈴木伸尋,藤井謙,,200805010102
7,8,15,レオフロンティア,牡3,55,大野拓弥,2:17.6,3/4,**,12-12-9-9,38.5,145.2,13,480(0),,,,[東] 杉浦宏昭,レオ,,200805010102
8,7,13,シュヴァーベン,牡3,56,石橋脩,2:17.7,1/2,**,8-6-4-4,39.0,11.2,5,470(-10),,,,[東] 上原博之,鈴木照雄,,200805010102
9,2,3,ドリームトレジャー,牡3,56,ペリエ,2:17.8,1/2,**,9-6-9-9,38.7,24.7,9,460(-2),,,,[東] 阿部新生,セゾンレースホース,,200805010102
10,3,5,マイネルメテオール,牡3,56,柴山雄一,2:17.9,1/2,**,2-2-2-2,39.3,20.8,7,522(-16),,,,[東] 栗田博憲,サラブレッドクラブ・ラフィアン,,200805010102
11,6,11,ドナーリオ,セ3,56,岩田康誠,2:18.2,2,**,15-14-12-14,38.5,19.4,6,484(0),,,,[東] 小島茂之,藤田孟司,,200805010102
12,4,7,スズカニール,牡3,56,左海誠二,2:18.4,1.1/2,**,15-16-15-14,38.8,197.7,16,452(+6),,,,[東] 小島茂之,永井啓弍,,200805010102
13,1,1,ドリームサクセス,牡3,56,吉田豊,2:18.5,クビ,**,10-11-12-12,39.1,67.1,12,478(0),,,,[東] 戸田博文,石橋松蔵,,200805010102
14,8,16,マイティーンベスト,牡3,56,田面木博,2:18.5,アタマ,**,13-14-12-12,39.2,173.1,15,488(-2),,,,[東] 蛯名信広,大谷高雄,,200805010102
15,3,6,マルターズボクサー,牡3,56,勝浦正樹,2:18.5,クビ,**,2-3-2-2,39.9,159.8,14,500(-8),,,,[東] 水野貴広,藤田与志男,,200805010102
16,6,12,マイネルアドミラル,牡3,56,松岡正海,2:18.7,1.1/2,**,6-6-8-8,39.7,21.8,8,488(-2),,,,[東] 畠山吉宏,サラブレッドクラブ・ラフィアン,,200805010102
