着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706010502
1,5,9,シーズアレディ,牝3,51,田中博康,2:00.3,,**,5-5-7-6,40.4,8.5,3,460(+2),,,,[東] 菊川正達,ミルファーム,500.0,200706010502
2,6,11,トーセンアイリス,牝3,54,横山典弘,2:00.4,クビ,**,2-2-2-1,40.8,1.5,1,492(-10),,,,[東] 奥平真治,島川隆哉,200.0,200706010502
3,4,8,ラストベガ,牝3,54,吉田豊,2:00.6,1.1/4,**,11-11-13-13,39.9,18.1,4,426(0),,,,[東] 加賀武見,吉田昭一,130.0,200706010502
4,8,16,フローリスト,牝3,54,木幡初広,2:00.7,1/2,**,15-14-11-10,40.4,57.1,10,428(-4),,,,[東] 大和田稔,今井正一,75.0,200706010502
5,1,2,マルヨスーパーラブ,牝3,54,鈴来直人,2:00.7,アタマ,**,7-7-10-7,40.6,36.6,6,454(-4),,,,[東] 平井雄二,野村春行,50.0,200706010502
6,6,12,グランドアムール,牝3,54,吉永護,2:01.2,3,**,3-3-2-2,41.6,50.4,8,418(0),,,,[東] 大江原哲,グランド牧場,,200706010502
7,4,7,クロフネマンボ,牝3,54,小林淳一,2:01.3,1/2,**,3-3-5-3,41.5,4.5,2,546(+4),,,,[東] 松永勇,白井繁夫,,200706010502
8,3,5,キャサリンダイヤ,牝3,54,勝浦正樹,2:01.4,3/4,**,16-16-15-14,40.5,73.1,11,478(-2),,,,[東] 稗田研二,藤沢牧場,,200706010502
9,5,10,アポロハニービー,牝3,53,吉田隼人,2:01.7,2,**,11-11-7-9,41.7,237.3,13,454(-6),,,,[東] 石栗龍彦,アポロサラブレッドクラブ,,200706010502
10,1,1,ラビットジーズニ,牝3,54,柴山雄一,2:01.9,1.1/2,**,10-9-11-10,41.6,111.5,12,450(-10),,,,[東] 菅原泰夫,喜多村辰子,,200706010502
11,7,13,ダズリングピアス,牝3,53,塚田祥雄,2:02.1,1,**,5-5-5-7,42.4,274.3,14,428(-4),,,,[東] 郷原洋行,山内広,,200706010502
12,8,15,ルージュセレクト,牝3,54,蛯名正義,2:02.5,2.1/2,**,14-14-2-3,42.9,52.7,9,460(+4),,,,[東] 中野栄治,三枝栄二,,200706010502
13,2,4,リワードマナキン,牝3,54,嘉藤貴行,2:02.7,1,**,7-7-7-10,42.7,37.5,7,452(-8),,,,[東] 田中清隆,宮崎忠比古,,200706010502
14,2,3,ウエスタンファイン,牝3,54,郷原洋司,2:03.2,3,**,1-1-1-3,43.7,19.2,5,456(-6),,,,[東] 郷原洋行,西川賢,,200706010502
15,7,14,レッドコサージュ,牝3,51,的場勇人,2:03.9,4,**,9-9-13-15,43.1,537.6,15,436(0),,,,[東] 高橋祥泰,ヒダカ・ブリーダーズ・ユニオン,,200706010502
16,3,6,ヒップホップ,牝3,51,佐藤聖也,2:05.3,9,**,11-11-15-16,44.4,564.3,16,416(0),,,,[東] 笹倉武久,子安一光,,200706010502
