着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805030310
1,2,3,スピードタッチ,牡5,57,内田博幸,1:23.9,,**,1-1,36.3,2.8,1,516(-2),,,,[西] 崎山博樹,冨沢敦子,1519.9,200805030310
2,8,16,シンデレラマン,牡4,57,戸崎圭太,1:24.1,1,**,4-3,36.1,4.2,2,490(+2),,,,[西] 坂口正則,エクセルマネジメント,601.4,200805030310
3,5,9,ワンダークラフティ,牡5,57,藤田伸二,1:24.2,1/2,**,12-11,35.6,20.2,8,532(-4),,,,[西] 松永幹夫,山本信行,375.7,200805030310
4,3,6,トーセントゥルー,牡4,57,後藤浩輝,1:24.2,クビ,**,16-14,35.5,5.4,3,472(-2),,,,[東] 後藤由之,島川隆哉,220.0,200805030310
5,4,8,ブライティアミラ,牝5,55,田中勝春,1:24.5,2,**,2-2,36.7,18.0,7,460(-2),,,,[東] 菅原泰夫,小林昌志,148.0,200805030310
6,1,1,フィクシアス,牡4,57,勝浦正樹,1:24.8,2,**,8-5,36.7,17.2,6,464(-10),,,,[東] 浅野洋一,井上修一,,200805030310
7,4,7,ノーザンスター,牝7,55,大庭和弥,1:24.9,クビ,**,4-3,36.9,44.6,11,476(+8),,,,[東] 石栗龍彦,ターフ・スポート,,200805030310
8,5,10,コアレスコジーン,セ5,57,蛯名正義,1:25.1,1.1/2,**,14-15,36.3,11.3,4,476(+2),,,,[東] 和田正道,小林昌志,,200805030310
9,6,12,ラストモア,牡6,57,津村明秀,1:25.1,ハナ,**,16-17,36.1,71.7,14,498(-4),,,,[東] 小林常泰,堀越毅一,,200805030310
10,6,11,アポロアパッチ,牡4,57,小野次郎,1:25.2,3/4,**,12-11,36.6,107.3,15,472(+2),,,,[東] 柴崎勇,アポロサラブレッドクラブ,,200805030310
11,1,2,オリオンオンサイト,牝5,55,吉田豊,1:25.5,1.3/4,**,2-5,37.4,29.6,9,480(+8),,,,[西] 矢作芳人,平本敏夫,,200805030310
12,7,15,ビッグファルコン,牡7,57,和田竜二,1:25.6,クビ,**,6-7,37.3,49.2,12,446(-8),,,,[西] 中尾正,小林昌志,,200805030310
13,8,17,フジマサゴールド,牡5,57,大野拓弥,1:25.6,クビ,**,8-7,37.3,30.4,10,518(+6),,,,[東] 菊川正達,藤原正一,,200805030310
14,8,18,シャペロンルージュ,牝4,55,的場勇人,1:25.8,3/4,**,8-10,37.4,15.8,5,486(+12),,,,[東] 的場均,杵臼牧場,,200805030310
15,3,5,アプローチアゲン,牡4,57,木幡初広,1:25.9,1/2,**,14-15,37.1,137.1,17,460(+7),,,,[東] 中野栄治,浅川皓司,,200805030310
16,2,4,タケデンノキボー,牡7,57,高橋智大,1:26.4,3,**,11-7,38.1,53.8,13,518(+10),,,,[東] 奥平雅士,武市弘,,200805030310
17,7,13,シアトルタコマ,牡4,57,石橋脩,1:28.2,大,**,6-11,39.6,119.5,16,474(+2),,,,[東] 二ノ宮敬,渡邊隆,,200805030310
取,7,14,タケイチゼット,牝4,55,柴山雄一,,,**,,,---,,計不,,,,[西] 福島信晴,竹中健一,,200805030310
