着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706010206
1,7,13,キッズヴェローチェ,牡3,56,勝浦正樹,2:08.1,,**,5-5-4-3,36.4,6.8,2,470(0),,,,[東] 松山康久,瀬谷隆雄,700.0,200706010206
2,4,7,ダノンヴィッター,牡3,56,横山典弘,2:08.4,2,**,11-10-12-10,36.0,1.6,1,472(0),,,,[東] 萩原清,ダノックス,280.0,200706010206
3,3,5,ファインスマイル,牝3,54,北村宏司,2:08.5,1/2,**,3-4-4-4,36.7,28.0,6,470(0),,,,[東] 矢野照正,井山登,180.0,200706010206
4,1,2,ヒエン,牡3,56,蛯名正義,2:08.5,アタマ,**,13-13-10-7,36.2,18.6,5,524(0),,,,[東] 松永勇,中村政勝,110.0,200706010206
5,8,15,ディーエスデンバー,牡3,56,石橋脩,2:08.6,クビ,**,1-1-1-1,37.3,127.2,14,440(0),,,,[東] 柴田政人,秋谷壽之,70.0,200706010206
6,2,3,プレイザゲーム,牡3,56,柴田善臣,2:08.6,アタマ,**,15-14-14-10,35.9,28.7,7,450(0),,,,[東] 後藤由之,高瀬真尚,,200706010206
7,7,14,リバーアンダルシア,牡3,56,郷原洋司,2:08.6,クビ,**,3-2-2-2,37.1,96.1,12,470(0),,,,[東] 郷原洋行,河越武治,,200706010206
8,6,11,シェイケンベイク,牝3,54,柴山雄一,2:08.7,1/2,**,8-10-6-4,36.7,50.0,8,472(0),,,,[東] 本間忍,簗詰貴彦,,200706010206
9,3,6,リヴィエラブルー,牡3,56,田中勝春,2:08.8,3/4,**,8-7-10-13,36.5,10.8,4,506(0),,,,[東] 宗像義忠,サンデーレーシング,,200706010206
10,5,10,ショウナンカピタン,牡3,56,吉田豊,2:08.9,3/4,**,5-5-6-8,36.9,7.2,3,516(0),,,,[東] 大久保洋,国本哲秀,,200706010206
11,1,1,メジロヘレネ,牝3,53,吉田隼人,2:09.1,1.1/2,**,13-14-15-15,36.2,55.4,10,456(0),,,,[東] 菅原泰夫,メジロ商事,,200706010206
12,4,8,サイレントルドルフ,牡3,56,小林淳一,2:09.2,1/2,**,11-12-13-13,36.7,54.9,9,486(0),,,,[東] 稲葉隆一,鈴木芳夫,,200706010206
13,6,12,セイカベンザイテン,牝3,54,南田雅昭,2:09.3,クビ,**,2-2-2-4,37.7,237.6,16,464(0),,,,[東] 南田美知,久米大,,200706010206
14,5,9,スプリングザイン,牡3,53,的場勇人,2:09.3,クビ,**,8-7-9-10,37.2,183.4,15,526(0),,,,[東] 的場均,加藤春夫,,200706010206
15,2,4,ビシバシン,牡3,56,菊沢隆徳,2:09.8,3,**,16-16-15-15,36.9,124.4,13,412(0),,,,[東] 高橋義博,石橋英郎,,200706010206
16,8,16,インスパイアクロス,牡3,56,中舘英二,2:10.0,1,**,7-7-6-8,38.0,58.9,11,468(0),,,,[東] 戸田博文,佐々木徹,,200706010206
