着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705010809
1,8,13,フェラーリピサ,牡3,56,岩田康誠,1:35.9,,**,2-2,36.6,2.4,1,498(0),,,,[西] 白井寿昭,市川義美,1935.7,200705010809
2,2,2,ピサノデイラニ,牡3,56,横山典弘,1:36.6,4,**,6-7,36.6,3.1,2,512(+2),,,,[東] 藤沢和雄,市川義美,770.2,200705010809
3,5,6,ホットマニューバー,牡3,56,ペリエ,1:36.9,2,**,3-3,37.4,18.5,6,472(+2),,,,[東] 相沢郁,吉澤克己,387.6,200705010809
3,6,8,ラインストーム,牡3,56,ルメール,1:36.9,同着,**,8-4,37.2,27.3,8,476(0),,,,[西] 瀬戸口勉,大澤繁昌,387.6,200705010809
5,5,7,チアズウイナー,牡3,56,田中勝春,1:37.0,1/2,**,8-10,36.8,53.8,9,470(0),,,,[西] 山内研二,北村キヨ子,190.0,200705010809
6,1,1,アイヴォリーカラー,牝3,54,安藤勝己,1:37.6,3.1/2,**,4-6,37.8,11.5,4,474(-2),,,,[東] 古賀史生,サンデーレーシング,,200705010809
7,3,3,オープンザゲート,牡3,56,木幡初広,1:37.7,3/4,**,4-4,38.0,220.7,13,458(+6),,,,[東] 田村康仁,ディアレスト,,200705010809
8,7,11,トロピカルライト,牡3,58,福永祐一,1:38.0,2,**,1-1,38.8,5.4,3,508(+6),,,,[東] 二ノ宮敬,臼田浩義,,200705010809
9,4,4,エイワムサシ,牡3,56,松岡正海,1:38.1,1/2,**,11-11,37.8,69.0,10,468(+2),,,,[東] 松山康久,永井公太郎,,200705010809
10,4,5,アルヴィス,牝3,54,武豊,1:38.8,4,**,12-11,38.4,25.8,7,510(+2),,,,[西] 角居勝彦,キャロットファーム,,200705010809
11,6,9,ニードルポイント,牡3,56,後藤浩輝,1:38.9,1/2,**,10-7,38.9,16.7,5,498(-2),,,,[東] 奥平雅士,キャロットファーム,,200705010809
12,7,10,パープルストック,牝3,54,蛯名正義,1:40.8,大,**,6-7,40.8,82.5,11,476(-2),,,,[東] 高橋祥泰,臼田浩義,,200705010809
13,8,12,エレキング,牡3,56,内田博幸,1:40.9,1/2,**,13-13,38.8,142.1,12,452(+5),,,,[地] 出川龍一,太田好則,,200705010809
