着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703030711
1,2,4,アルコセニョーラ,牝3,51,中舘英二,2:00.6,,**,13-13-13-12,35.3,7.6,5,432(0),,,,[東] 畠山重則,中村政勝,4161.6,200703030711
2,1,1,ナリタプレリュード,牡5,53,太宰啓介,2:00.9,1.3/4,**,11-11-9-7,36.0,93.0,16,490(0),,,,[西] 沖芳夫,オースミ,1617.6,200703030711
3,2,3,ヤマニンメルベイユ,牝5,52,川島信二,2:00.9,クビ,**,6-4-3-2,36.5,22.2,9,470(-6),,,,[東] 栗田博憲,土井肇,1008.8,200703030711
4,8,15,グラスボンバー,牡7,57,勝浦正樹,2:01.0,クビ,**,11-11-12-9,35.9,29.1,12,482(-4),,,,[東] 尾形充弘,半沢,620.0,200703030711
5,7,14,マイハッピークロス,牡5,54,池添謙一,2:01.0,クビ,**,13-13-13-15,35.7,6.6,3,454(-6),,,,[西] 西浦勝一,佐野清,410.0,200703030711
6,4,7,ヴリル,牡6,55,津村明秀,2:01.2,1.1/4,**,6-6-6-4,36.6,24.7,11,500(+2),,,,[東] 国枝栄,ビッグレッドファーム,,200703030711
7,3,5,タマモサポート,牡4,55,藤岡佑介,2:01.2,クビ,**,3-2-2-2,37.0,6.4,2,476(0),,,,[西] 藤岡健一,タマモ,,200703030711
8,5,10,サンバレンティン,牡6,58,佐藤哲三,2:01.3,クビ,**,9-9-9-9,36.4,5.8,1,468(+4),,,,[西] 佐々木晶,吉田勝己,,200703030711
9,6,11,カンファーベスト,牡8,57,木幡初広,2:01.5,1,**,6-8-6-4,37.0,10.4,6,478(+4),,,,[東] 佐藤吉勝,奥村清晴,,200703030711
10,8,16,トウカイワイルド,牡5,56,吉田豊,2:01.9,2.1/2,**,9-10-9-9,36.9,7.0,4,490(-2),,,,[西] 中村均,内村正則,,200703030711
11,4,8,トップガンジョー,牡5,57.5,芹沢純一,2:02.0,3/4,**,3-4-3-4,37.6,32.8,14,506(0),,,,[東] 和田正道,河内孝夫,,200703030711
12,6,12,オースミグラスワン,牡5,56,村田一誠,2:02.4,2.1/2,**,16-16-13-14,37.1,42.5,15,538(+8),,,,[西] 荒川義之,オースミ,,200703030711
13,1,2,ロフティーエイム,牝5,52,石橋脩,2:02.4,ハナ,**,2-2-3-7,38.0,10.9,7,494(0),,,,[東] 二ノ宮敬,サンデーレーシング,,200703030711
14,3,6,ヨイチサウス,牡6,54,丹内祐次,2:02.5,クビ,**,1-1-1-1,38.4,17.6,8,474(+14),,,,[東] 菅原泰夫,加藤興一,,200703030711
15,5,9,マイネルフォーグ,牡3,53,田中博康,2:02.8,2,**,3-6-8-12,38.1,30.2,13,450(+4),,,,[西] 宮徹,サラブレッドクラブ・ラフィアン,,200703030711
16,7,13,アサカディフィート,セ9,57.5,上村洋行,2:02.9,3/4,**,15-15-16-16,37.3,23.4,10,518(-6),,,,[西] 鶴留明雄,林順子,,200703030711
