着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803030605
1,4,6,ラガーチトセオー,牡6,54,荻野琢真,1:46.3,,**,3-3-3-3,38.4,6.5,4,464(-2),,,,[西] 大久保龍,奥村啓二,730.0,200803030605
2,8,14,マルブツサクラオー,牡3,55,赤木高太,1:46.4,1/2,**,8-8-8-7,37.9,2.7,1,460(-2),,,,[西] 大根田裕,大澤毅,290.0,200803030605
3,4,5,サイアーエフェクト,牡3,52,丸田恭介,1:46.8,2.1/2,**,12-11-9-9,38.1,40.5,7,508(0),,,,[東] 宗像義忠,薗部博之,180.0,200803030605
4,3,4,パスクア,牡5,54,黛弘人,1:46.8,ハナ,**,1-1-1-1,39.3,7.7,5,506(-2),,,,[東] 伊藤圭三,ヒダカ・ブリーダーズ・ユニオン,110.0,200803030605
5,7,12,タイインテンスリー,牡5,57,中舘英二,1:47.0,1.1/4,**,2-2-2-2,39.3,5.3,3,476(+2),,,,[西] 吉岡八郎,名鯛興業,73.0,200803030605
6,5,7,ミウラジェット,牡4,57,大庭和弥,1:47.3,1.3/4,**,11-11-13-9,38.2,65.7,10,456(+4),,,,[東] 佐々木亜,佐藤明,,200803030605
7,3,3,アイスボックス,牝3,53,津村明秀,1:47.3,クビ,**,5-6-6-4,39.1,13.1,6,440(-6),,,,[東] 相沢郁,ユートピア牧場,,200803030605
8,8,13,エクストラポイント,セ3,54,三浦皇成,1:47.6,1.3/4,**,4-4-3-4,39.6,4.4,2,486(+6),,,,[東] 斎藤誠,サンデーレーシング,,200803030605
9,1,1,サイレンスラダメス,牡5,57,梶晃啓,1:47.9,1.3/4,**,7-6-5-6,39.8,58.5,9,466(+2),,,,[東] 岩戸孝樹,辻牧場,,200803030605
10,2,2,ナバラサ,牝3,53,田嶋翔,1:47.9,クビ,**,9-8-9-9,39.2,199.6,13,454(0),,,,[西] 小島貞博,猪野毛雅人,,200803030605
11,5,8,ファルクラム,牡3,55,北村友一,1:48.0,3/4,**,14-14-14-12,38.3,119.6,12,480(-2),,,,[東] 萱野浩二,社台レースホース,,200803030605
12,6,10,スガノゴールド,牡3,55,田辺裕信,1:49.0,6,**,10-10-9-12,40.3,44.6,8,458(+4),,,,[東] 松永康利,菅原光博,,200803030605
13,6,9,インザムーンライト,牡5,57,二本柳壮,1:49.7,4,**,12-11-12-12,40.8,369.8,14,452(-6),,,,[東] 二本柳俊,吉田好雄,,200803030605
14,7,11,アポロフラメンコ,牝3,53,大野拓弥,1:49.7,クビ,**,5-5-6-8,41.5,71.8,11,432(0),,,,[東] 柴崎勇,アポロサラブレッドクラブ,,200803030605
