着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803030105
1,3,6,デスピュートロマン,牝4,55,中舘英二,1:07.5,,**,2-2,36.6,2.6,1,468(-12),,,,[西] 浅見秀一,杉山美惠,730.0,200803030105
2,7,13,リリーレインボー,牡3,55,北村友一,1:07.5,クビ,**,9-9,35.8,5.9,3,492(-10),,,,[西] 池添兼雄,土井孝夫,290.0,200803030105
3,1,1,キタサンコンバット,牡4,57,上村洋行,1:07.9,2.1/2,**,5-3,36.8,13.2,6,506(+12),,,,[西] 橋口弘次,大野商事,180.0,200803030105
4,5,10,マルターズビクター,牡6,57,津村明秀,1:07.9,クビ,**,7-3,36.5,8.2,4,536(-18),,,,[東] 手塚貴久,藤田在子,110.0,200803030105
5,6,11,トキノムテキ,牡4,57,長谷川浩,1:08.1,1,**,1-1,37.3,60.1,11,508(+4),,,,[西] 大根田裕,中野正則,73.0,200803030105
6,1,2,ベルモントバレット,牡5,57,安藤光彰,1:08.3,1,**,7-7,36.9,42.9,9,436(+2),,,,[東] 嶋田潤,ベルモントファーム,,200803030105
7,4,8,ルルドウォーター,牡5,56,田中博康,1:08.3,アタマ,**,10-10,36.5,98.0,12,468(+10),,,,[東] 畠山吉宏,岡田牧雄,,200803030105
8,3,5,メイキンマジック,牡4,54,丸田恭介,1:08.5,1.1/2,**,15-14,36.1,23.5,8,518(+2),,,,[東] 石毛善彦,加藤愼一,,200803030105
9,7,14,ディアディライト,牡3,54,三浦皇成,1:08.5,アタマ,**,3-3,37.5,4.7,2,464(+2),,,,[東] 加藤征弘,寺田千代乃,,200803030105
10,8,15,セクシーザムライ,牝4,55,石橋脩,1:08.7,1,**,12-12,36.5,59.0,10,488(+20),,,,[東] 萱野浩二,コオロ,,200803030105
11,5,9,アウレウス,セ4,57,大野拓弥,1:08.9,1.1/4,**,11-11,36.8,159.6,13,464(+2),,,,[東] 沢峰次,栗坂崇,,200803030105
12,6,12,ラピッドガール,牝3,50,千葉直人,1:09.1,1.1/4,**,5-7,38.0,18.8,7,468(+12),,,,[東] 清水利章,柳井正,,200803030105
13,4,7,リゾートシチー,牡5,57,嘉藤貴行,1:09.1,ハナ,**,12-12,36.9,212.8,15,466(+4),,,,[東] 松永康利,友駿ホースクラブ,,200803030105
14,2,3,ナスザン,牡3,54,的場勇人,1:09.1,ハナ,**,3-3,38.1,9.3,5,488(+2),,,,[東] 高木登,小山田満,,200803030105
15,2,4,セルリアンガブリン,牡4,57,赤木高太,1:09.9,5,**,16-16,37.1,192.6,14,520(+7),,,,[西] 浜田光正,イクタ,,200803030105
16,8,16,スズカカリズマ,牡4,57,菊沢隆徳,1:11.3,9,**,12-15,39.1,216.6,16,496(+19),,,,[西] 藤岡範士,永井啓弍,,200803030105
