着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806050411
1,1,2,ビクトリーテツニー,牡4,56,横山典弘,1:08.7,,**,12-12,34.8,10.7,4,482(-4),,,,[西] 森秀行,榮義則,3961.6,200806050411
2,4,7,スリーアベニュー,牡6,56,田中勝春,1:09.0,1.3/4,**,14-13,34.6,18.8,7,504(-6),,,,[西] 小野幸治,永井商事,1617.6,200806050411
3,3,6,フジノウェーブ,牡6,58,御神本訓,1:09.1,3/4,**,9-9,35.4,19.1,8,478(0),,,,[地] 高橋三郎,大志総合企画,988.8,200806050411
4,1,1,リミットレスビッド,牡9,57,蛯名正義,1:09.2,クビ,**,9-9,35.5,27.5,11,502(-7),,,,[西] 加用正,社台レースホース,590.0,200806050411
5,3,5,ナンヨーヒルトップ,牡3,55,柴田善臣,1:09.2,ハナ,**,7-7,35.8,6.7,3,504(+4),,,,[東] 小笠倫弘,中村徳也,390.0,200806050411
6,7,14,ワールドハンター,牡4,56,三浦皇成,1:09.2,ハナ,**,9-11,35.5,16.6,6,506(-4),,,,[西] 坂口正則,青木基秀,,200806050411
7,6,12,アグネスジェダイ,牡6,57,村田一誠,1:09.2,クビ,**,3-3,36.2,98.8,12,500(0),,,,[西] 森秀行,渡辺孝男,,200806050411
8,2,3,コパノフウジン,牡6,56,柴山雄一,1:09.4,1,**,5-3,36.3,129.7,13,456(-4),,,,[西] 宮徹,小林祥晃,,200806050411
9,2,4,トロピカルライト,牡4,56,鷹野宏史,1:09.5,1/2,**,1-1,36.8,11.4,5,512(0),,,,[東] 二ノ宮敬,臼田浩義,,200806050411
10,7,13,ウエスタンビーナス,牝5,54,郷原洋司,1:09.6,1/2,**,2-2,36.9,19.9,9,462(+8),,,,[東] 鈴木康弘,西川賢,,200806050411
11,8,16,チョウカイシャトル,牡6,56,吉田隼人,1:09.7,3/4,**,7-7,36.3,24.3,10,542(0),,,,[東] 中野隆良,平田牧場,,200806050411
12,6,11,ダイワエンパイア,牡4,56,北村宏司,1:09.9,1.1/4,**,3-3,36.9,2.6,1,492(+18),,,,[東] 松山康久,大城敬三,,200806050411
13,5,10,カルナバリート,牡5,56,内田博幸,1:10.0,3/4,**,6-6,36.7,4.6,2,518(0),,,,[西] 藤沢則雄,キャロットファーム,,200806050411
14,4,8,ワーキングボーイ,牡5,56,勝浦正樹,1:10.2,1.1/2,**,13-13,35.9,202.5,14,490(-6),,,,[西] 中尾正,サンデーレーシング,,200806050411
15,8,15,タータンフィールズ,牡6,56,津村明秀,1:10.7,3,**,15-15,36.2,220.2,15,480(+10),,,,[西] 崎山博樹,後藤繁樹,,200806050411
取,5,9,タイセイアトム,牡5,57,藤田伸二,,,**,,,---,,計不,,,,[西] 矢作芳人,田中成奉,,200806050411
