着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805030304
1,2,2,ジュレップ,セ7,60,横山義行,3:26.4,,,3-3-3-2,13.8,1.6,1,468(0),,,,[東] 小西一男,サンデーレーシング,850.0,200805030304
2,6,9,マイネルハーバード,牡4,59,石神深一,3:26.6,1.1/2,,1-1-1-1,13.8,3.9,2,466(-2),,,,[東] 斎藤誠,サラブレッドクラブ・ラフィアン,340.0,200805030304
3,3,3,メジロラスタバン,牡4,59,五十嵐雄,3:28.5,大,,6-5-2-2,13.9,11.6,3,454(0),,,,[東] 高木登,メジロ牧場,210.0,200805030304
4,6,10,スタッテン,牡5,60,柴田大知,3:29.1,3.1/2,,3-3-3-4,13.9,14.0,4,476(-2),,,,[東] 高松邦男,松平正樹,130.0,200805030304
5,1,1,コマチ,牝4,57,高野和馬,3:31.8,大,,9-9-6-6,14.1,36.9,8,444(+12),,,,[東] 小桧山悟,江川伸夫,85.0,200805030304
6,3,4,リバーアンダルシア,牡4,59,江田勇亮,3:34.0,大,,2-2-5-5,14.3,43.5,10,504(+4),,,,[東] 郷原洋行,河越武治,,200805030304
7,4,5,クロタラリア,牝5,58,山本康志,3:35.0,6,,8-6-6-7,14.3,39.5,9,494(+6),,,,[東] 浅野洋一,井口莞爾,,200805030304
8,5,8,メジログリーン,牡9,60,浜野谷憲,3:37.1,大,,13-12-11-10,14.5,26.1,6,492(+10),,,,[東] 奥平雅士,メジロ牧場,,200805030304
9,7,12,サツキイーグル,牡5,60,蓑島靖典,3:38.1,6,,6-7-8-8,14.5,136.8,14,480(+8),,,,[東] 大和田稔,石田眞一,,200805030304
10,5,7,デルマジュピター,セ6,60,金子光希,3:41.7,大,,14-14-12-12,14.8,115.5,12,460(+4),,,,[東] 高橋義博,浅沼廣幸,,200805030304
11,8,14,ソレックス,セ5,60,穂苅寿彦,3:42.8,7,,10-10-9-9,14.9,34.3,7,468(+4),,,,[東] 戸田博文,青山洋一,,200805030304
12,4,6,ミスターアタゴ,牡4,59,田中剛,3:50.4,大,,5-7-10-11,15.4,58.7,11,524(+8),,,,[東] 柄崎孝,坪野谷和平,,200805030304
中,7,11,ケイビイレター,牝4,57,柴田未崎,,,,12-13,,121.4,13,426(+12),,,,[東] 萱野浩二,菊池昭雄,,200805030304
中,8,13,ハートオンスマイル,牝4,57,宗像徹,,,,11-11,,25.3,5,472(+12),,,,[東] 境征勝,廣松金次,,200805030304
