着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805050410
1,4,7,ショウワモダン,牡4,57,村田一誠,1:48.2,,**,1-1-1,34.0,10.9,4,518(+10),,,,[東] 杉浦宏昭,山岸桂市,1869.2,200805050410
2,3,6,キタノリューオー,牡4,57,北村宏司,1:48.2,アタマ,**,7-6-5,33.5,6.5,3,558(+10),,,,[東] 高橋裕,木村牧場,741.2,200805050410
3,2,3,アブソリュート,牡4,57,田中勝春,1:48.3,1/2,**,7-8-9,33.4,3.4,2,466(-2),,,,[東] 宗像義忠,薗部博之,465.6,200805050410
4,8,16,タケショウオージ,牡3,55,後藤浩輝,1:48.3,クビ,**,11-12-11,33.2,24.2,6,450(-2),,,,[東] 国枝栄,ナイト商事,270.0,200805050410
5,8,15,リアルコンコルド,牡6,57,内田博幸,1:48.3,ハナ,**,15-14-14,33.0,45.5,9,490(0),,,,[西] 音無秀孝,近藤英子,183.0,200805050410
6,7,13,スピリタス,セ3,55,松岡正海,1:48.4,1/2,**,9-9-9,33.4,2.1,1,432(-2),,,,[西] 岡田稲男,キャロットファーム,,200805050410
7,3,5,プラズマ,牡7,57,菊沢隆徳,1:48.5,3/4,**,2-3-3,34.0,57.0,10,506(0),,,,[東] 萩原清,池谷誠一,,200805050410
8,4,8,ラズベリータイム,牝5,55,吉田隼人,1:48.5,ハナ,**,4-5-5,33.8,40.0,8,462(0),,,,[東] 勢司和浩,広尾レース,,200805050410
9,5,10,ショウナンアクロス,牡3,55,吉田豊,1:48.7,1.1/4,**,11-9-5,33.9,38.3,7,486(+4),,,,[東] 大久保洋,国本哲秀,,200805050410
10,1,1,ヒカルベガ,牡6,57,勝浦正樹,1:48.7,クビ,**,5-6-5,34.0,64.1,11,536(-20),,,,[東] 勢司和浩,高橋光,,200805050410
11,6,12,ミダースタッチ,牡3,55,柴田善臣,1:48.8,クビ,**,10-12-11,33.7,21.9,5,538(+10),,,,[西] 松田国英,金子真人ホールディングス,,200805050410
12,2,4,ユウタージャック,牡6,57,小野次郎,1:48.8,クビ,**,15-14-16,33.4,124.9,14,472(-4),,,,[東] 嶋田功,上山利広,,200805050410
13,6,11,カタナ,牡6,57,江田照男,1:48.9,3/4,**,2-2-2,34.5,67.0,12,514(0),,,,[東] 小島太,首藤徳,,200805050410
14,7,14,マルタカハーモニー,牡6,57,丹内祐次,1:49.0,クビ,**,5-3-3,34.5,91.9,13,484(0),,,,[東] 清水美波,高橋義和,,200805050410
15,1,2,クラクエンスキー,牡7,57,上村洋行,1:49.0,クビ,**,11-9-11,33.9,298.7,16,478(-2),,,,[西] 羽月友彦,熊田晋作,,200805050410
16,5,9,サインオブゴッド,牡5,57,宮崎光行,1:49.8,5,**,11-14-14,34.5,254.5,15,480(0),,,,[東] 杉浦宏昭,木浪巖,,200805050410
