着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706010301
1,6,11,タケデンヴィーナス,牝3,54,横山典弘,1:13.6,,**,11-10,38.2,64.7,11,442(+4),,,,[東] 奥平雅士,武市弘,500.0,200706010301
2,4,8,ウイビリーブ,牡3,56,小野次郎,1:13.6,クビ,**,3-2,39.5,6.2,4,444(0),,,,[東] 伊藤伸一,深澤陽一郎,200.0,200706010301
3,7,14,ロイヤルクリーク,牡3,56,柴山雄一,1:13.7,クビ,**,3-2,39.5,4.3,2,484(+2),,,,[東] 秋山雅一,後藤繁樹,130.0,200706010301
4,3,5,マイネルサテライト,牡3,56,バルジュ,1:13.8,1/2,**,12-13,38.2,158.2,13,474(+4),,,,[東] 清水美波,サラブレッドクラブ・ラフィアン,75.0,200706010301
5,8,16,ディヴァインシチー,牡3,56,吉田豊,1:13.9,3/4,**,5-5,39.5,5.4,3,480(-2),,,,[東] 嶋田功,友駿ホースクラブ,50.0,200706010301
6,5,10,マジカルビューティ,牝3,53,吉田隼人,1:13.9,ハナ,**,14-10,38.2,60.1,10,404(+4),,,,[東] 斎藤誠,ディアレスト,,200706010301
7,4,7,ピエネヴェーレ,牝3,54,北村宏司,1:14.2,1.3/4,**,1-1,40.2,23.2,7,466(-4),,,,[東] 小笠倫弘,グリーンファーム,,200706010301
8,7,13,キングデオキシス,牡3,56,柴田善臣,1:14.4,1,**,5-5,40.0,3.5,1,492(-2),,,,[東] 本郷一彦,嶋田賢,,200706010301
9,6,12,ペレ,牝3,54,村田一誠,1:14.4,クビ,**,9-7,39.6,24.9,8,434(+4),,,,[東] 本間忍,喜田啓照,,200706010301
10,2,4,ベルモントエアロ,牡3,56,中舘英二,1:14.7,1.3/4,**,2-2,40.7,10.8,6,482(-10),,,,[東] 小西一男,ベルモントファーム,,200706010301
11,8,15,トライデント,牡3,56,石橋脩,1:14.8,クビ,**,5-7,40.4,37.4,9,518(+4),,,,[東] 松山康久,ターフ・スポート,,200706010301
12,2,3,ホウキボシ,牡3,56,後藤浩輝,1:15.1,2,**,10-10,40.2,8.0,5,494(-10),,,,[東] 田村康仁,高木競走馬育成牧場,,200706010301
13,5,9,ユキノハナグルマ,牝3,54,二本柳壮,1:15.7,3.1/2,**,15-14,39.8,286.9,15,444(0),,,,[東] 二本柳俊,柏木務,,200706010301
14,1,1,ボーンザスカイ,牝3,52,大野拓弥,1:16.2,3,**,8-7,41.7,79.5,12,436(+6),,,,[東] 二本柳俊,小林久義,,200706010301
15,3,6,ローリエエンペラー,牡3,56,小林淳一,1:16.3,1/2,**,12-14,40.8,264.9,14,462(-8),,,,[東] 岩城博俊,山本精一,,200706010301
16,1,2,マルタチーフ,牡3,53,田中博康,1:17.3,6,**,16-16,40.4,352.5,16,446(-2),,,,[東] 小桧山悟,松浦太郎,,200706010301
