着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601020410
1,3,3,ファインセラ,牝5,54,横山典弘,1:28.9,,**,4-5-3,34.8,4.1,2,436(+14),,,,[東] 久保田貴,吉田和美,1510.8,200601020410
2,5,8,セイントリープレア,牝6,52,小林徹弥,1:29.1,1.1/2,**,1-1-1,35.3,31.0,9,452(-4),,,,[西] 高橋成忠,ターフ・スポート,598.8,200601020410
3,3,4,クリアエンデバー,牡6,56,吉田豊,1:29.3,1.1/4,**,7-8-5,34.9,20.0,6,522(+8),,,,[東] 大久保洋,大原詔宏,374.4,200601020410
4,7,11,エレスサール,牡4,57.5,藤岡佑介,1:29.4,クビ,**,3-2-2,35.5,7.9,4,498(+14),,,,[西] 池江泰郎,アカデミー,220.0,200601020410
5,4,6,アドマイヤディーノ,牡3,55,岩田康誠,1:29.4,ハナ,**,5-5-9,35.2,2.9,1,472(+6),,,,[西] 松田博資,近藤利一,148.0,200601020410
6,4,5,マチカネエンジイロ,牝5,53,北村宏司,1:29.5,1/2,**,8-8-11,35.1,34.4,10,428(+4),,,,[東] 藤沢和雄,細川益男,,200601020410
7,6,10,ヒカルアルタイル,セ5,55,柴山雄一,1:29.7,1.1/4,**,8-8-5,35.3,22.8,7,460(-2),,,,[東] 二ノ宮敬,高橋光,,200601020410
8,8,14,ミスティラブ,牝4,53,藤田伸二,1:29.7,クビ,**,5-5-5,35.5,8.1,5,456(+4),,,,[西] 増本豊,冨沢敦子,,200601020410
9,6,9,ナスノストローク,牡5,57,武豊,1:29.9,1.1/2,**,14-14-14,35.0,5.9,3,508(0),,,,[西] 加用正,那須野牧場,,200601020410
10,1,1,ヤクモキャット,牡3,53,川島信二,1:30.3,2.1/2,**,8-13-11,35.6,75.4,13,460(+2),,,,[東] 加賀武見,山崎牧場,,200601020410
11,8,13,クラシカルウィーク,牡5,54,芹沢純一,1:30.3,アタマ,**,11-3-3,36.3,64.9,12,482(-4),,,,[東] 田村康仁,サンデーレーシング,,200601020410
12,7,12,ロケットパンチ,牡6,53,的場勇人,1:30.4,1/2,**,11-12-11,35.8,99.6,14,466(-2),,,,[東] 的場均,フジワラ・ファーム,,200601020410
13,5,7,マイネルスパークル,牡3,53,四位洋文,1:31.0,3.1/2,**,11-8-9,36.6,27.2,8,488(0),,,,[東] 柴崎勇,サラブレッドクラブ・ラフィアン,,200601020410
14,2,2,スギノウルフ,牡4,54,武幸四郎,1:31.1,クビ,**,2-3-5,37.1,46.9,11,448(+4),,,,[東] 古賀史生,杉山美惠,,200601020410
