着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601020709
1,3,5,リキアイカザン,牡3,52,的場勇人,1:09.4,,**,1-1,35.2,3.4,2,500(+2),,,,[東] 的場均,高山幸雄,740.0,200601020709
2,2,3,キングオザー,牡4,55,大野拓弥,1:09.8,2.1/2,**,3-4,35.2,9.8,4,442(0),,,,[東] 鈴木勝美,斉藤等,300.0,200601020709
3,2,4,スプリングタピアン,牝4,55,岩田康誠,1:09.8,クビ,**,3-3,35.2,2.6,1,468(-4),,,,[東] 上原博之,加藤春夫,190.0,200601020709
4,4,7,ブーケティアラ,牝3,53,藤岡佑介,1:09.9,クビ,**,14-9,34.4,67.9,12,464(+8),,,,[西] 藤岡健一,小野田健治,110.0,200601020709
5,1,1,トップオンターフ,牡3,53,塚田祥雄,1:09.9,アタマ,**,6-6,35.1,14.6,6,464(0),,,,[東] 古賀慎明,近藤光子,74.0,200601020709
6,8,16,レディアマポーラ,牝4,55,藤田伸二,1:10.0,1/2,**,2-2,35.6,8.5,3,478(-6),,,,[西] 伊藤雄二,ロードホースクラブ,,200601020709
7,7,14,レイザストレングス,牡3,55,柴山雄一,1:10.0,クビ,**,14-12,34.5,28.7,9,430(+8),,,,[東] 田村康仁,ディアレスト,,200601020709
8,5,9,エフテーポラリス,牝3,53,田辺裕信,1:10.2,1.1/4,**,8-6,35.3,24.9,8,462(+10),,,,[東] 西塚安夫,深野茂雄,,200601020709
9,4,8,ナイスソニック,牡3,55,古川吉洋,1:10.2,クビ,**,10-8,35.0,21.2,7,492(-4),,,,[西] 田所秀孝,菅藤宗一,,200601020709
10,1,2,シャコージェネラル,牡4,54,黛弘人,1:10.6,2.1/2,**,3-4,36.1,51.5,10,426(+2),,,,[東] 大江原哲,グレイドレーシング組合,,200601020709
11,7,13,コパケンサンバ,牡3,55,井上俊彦,1:11.3,4,**,10-10,36.1,109.0,15,454(-2),,,,[地] 村上正和,小林祥晃,,200601020709
12,5,10,サルトリーガール,牝3,53,北村宏司,1:11.5,1.1/4,**,10-13,36.3,99.0,14,448(0),,,,[西] 昆貢,ターフ・スポート,,200601020709
13,6,11,スズカシャトル,牡5,57,松田大作,1:11.6,3/4,**,13-13,36.3,11.2,5,454(+6),,,,[西] 南井克巳,永井啓弍,,200601020709
14,3,6,セレスアドラーブル,牝4,55,秋山真一,1:11.7,クビ,**,6-10,36.9,63.2,11,430(0),,,,[西] 宮本博,岡浩二,,200601020709
15,8,15,ロイヤルオーキッド,牝6,55,本田優,1:12.3,3.1/2,**,8-13,37.3,93.2,13,504(+14),,,,[東] 加藤和宏,岡田牧雄,,200601020709
取,6,12,ビッグマウス,牡3,55,五十嵐冬,,,**,,,---,,計不,,,,[地] 桑原義光,小原該一,,200601020709
