着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805050307
1,7,12,グッドチョイス,牝4,55,吉田豊,1:38.2,,**,3-2,36.9,12.0,4,458(-16),,,,[東] 和田正道,社台レースホース,740.0,200805050307
2,6,10,ヒロアンジェロ,牝3,54,蛯名正義,1:38.2,クビ,**,5-5,36.7,7.9,3,490(0),,,,[東] 高木登,北所直人,300.0,200805050307
3,3,5,カラベルラティーナ,牝4,55,松岡正海,1:38.6,2.1/2,**,1-1,37.5,4.3,2,446(-2),,,,[東] 奥平雅士,キャロットファーム,190.0,200805050307
4,5,9,ニコニコママ,牝3,54,北村宏司,1:38.7,クビ,**,7-7,37.0,1.9,1,476(-6),,,,[東] 古賀慎明,小田切有一,110.0,200805050307
5,4,6,ペチカ,牝4,55,横山典弘,1:38.8,3/4,**,2-2,37.6,14.0,5,468(-4),,,,[東] 加藤和宏,吉田照哉,74.0,200805050307
6,4,7,オリヒメチャーム,牝3,54,柴田善臣,1:38.9,1/2,**,3-4,37.5,52.7,9,444(-4),,,,[東] 上原博之,臼田浩義,,200805050307
7,3,4,オードリーローズ,牝5,55,嘉藤貴行,1:39.1,1,**,13-12,36.9,248.5,15,442(+2),,,,[東] 高橋祥泰,小林牧場,,200805050307
8,5,8,ラインジュエル,牝4,55,佐藤聖也,1:39.4,1.3/4,**,11-10,37.4,68.7,10,480(+26),,,,[東] 根本康広,大澤繁昌,,200805050307
9,2,2,リヒター,牝5,55,武士沢友,1:39.4,アタマ,**,15-15,36.9,133.7,12,496(-2),,,,[東] 大江原哲,井上一郎,,200805050307
10,6,11,マイネフルーレ,牝3,54,柴山雄一,1:39.5,クビ,**,11-12,37.3,16.2,6,448(+4),,,,[東] 畠山吉宏,サラブレッドクラブ・ラフィアン,,200805050307
11,8,15,ソングバード,牝4,55,鈴来直人,1:39.7,1.1/4,**,7-7,37.9,21.9,7,486(+4),,,,[東] 勢司和浩,サンデーレーシング,,200805050307
12,7,13,テンジンミコオウヒ,牝3,54,江田照男,1:39.8,1/2,**,14-14,37.4,148.9,13,450(0),,,,[東] 矢野照正,テンジン,,200805050307
13,2,3,ハナムケ,牝3,51,伊藤工真,1:40.0,1.1/4,**,7-10,38.0,207.1,14,476(-4),,,,[東] 大江原哲,田口廣,,200805050307
14,8,14,ベルモントリボン,牝4,55,勝浦正樹,1:40.1,1/2,**,5-6,38.5,119.6,11,492(-2),,,,[東] 柴崎勇,ベルモントファーム,,200805050307
15,1,1,ターニングリーフ,牝4,54,三浦皇成,1:40.5,2.1/2,**,7-7,38.7,30.9,8,508(-2),,,,[西] 矢作芳人,下河辺牧場,,200805050307
