着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806020803
1,5,9,エターナルロマンス,牝3,51,三浦皇成,1:57.3,,**,11-11-8-7,40.5,105.7,11,490(+10),,,,[東] 河野通文,シルク,500.0,200806020803
2,8,15,マイネルフォルザ,牡3,56,柴山雄一,1:57.3,ハナ,**,7-5-4-2,41.0,142.3,12,490(-4),,,,[東] 栗田博憲,サラブレッドクラブ・ラフィアン,200.0,200806020803
3,8,14,ブラックデビル,牡3,56,今野忠成,1:57.4,3/4,**,13-13-11-11,40.3,72.9,10,462(-4),,,,[東] 清水英克,サンコウ牧場,130.0,200806020803
4,3,4,ラビットヒビキ,牡3,56,木幡初広,1:57.5,1/2,**,5-5-4-6,41.2,2.7,1,506(0),,,,[東] 菅原泰夫,喜多村辰子,75.0,200806020803
5,1,1,プッシュハート,牡3,56,小牧太,1:57.5,ハナ,**,12-12-11-9,40.4,21.1,7,474(0),,,,[東] 小西一男,島田久,50.0,200806020803
6,4,6,ダンツショウグン,牡3,56,勝浦正樹,1:57.5,ハナ,**,7-8-6-5,41.1,8.1,4,450(-4),,,,[東] 鈴木勝美,山元哲二,,200806020803
7,7,13,コスモウイング,牡3,56,内田博幸,1:57.6,クビ,**,15-15-13-12,40.2,15.2,5,466(+6),,,,[東] 小林常泰,ビッグレッドファーム,,200806020803
8,7,12,トミケンクルーク,牡3,56,小林淳一,1:58.3,4,**,3-2-2-2,42.2,25.9,8,494(-6),,,,[東] 土田稔,冨樫賢二,,200806020803
9,6,10,ダイワコルベット,牡3,56,武士沢友,1:58.4,クビ,**,7-10-8-9,41.7,48.5,9,480(-12),,,,[東] 鹿戸雄一,大城敬三,,200806020803
10,2,3,タツタイコウ,牡3,56,小野次郎,1:58.9,3,**,1-1-1-1,42.9,19.4,6,482(-4),,,,[東] 根本康広,鈴木昭作,,200806020803
11,2,2,コスモフェデラー,牡3,56,池添謙一,2:00.1,7,**,14-14-13-12,42.7,184.7,13,490(-6),,,,[東] 稲葉隆一,ビッグレッドファーム,,200806020803
12,4,7,マルタカインプレス,牡3,56,横山典弘,2:00.3,1.1/2,**,2-2-2-2,44.2,4.7,3,536(-6),,,,[東] 清水美波,高橋義和,,200806020803
13,5,8,ヤマノテイオー,牡3,56,松岡正海,2:00.4,クビ,**,3-2-6-7,44.0,3.5,2,548(-4),,,,[東] 相沢郁,澤村敏雄,,200806020803
14,6,11,ワシントンパーク,牝3,54,土谷智紀,2:01.6,7,**,6-5-8-14,44.8,578.2,15,456(-2),,,,[東] 田子冬樹,江川伸夫,,200806020803
15,3,5,アッパーミドル,牝3,51,池崎祐介,2:04.4,大,**,7-8-15-15,46.7,344.3,14,404(0),,,,[東] 武市康男,内藤好江,,200806020803
