着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805020502
1,8,11,フサイチボランジェ,牡3,56,田中勝春,1:39.9,,**,1-1,38.2,2.9,1,452(+2),,,,[東] 古賀史生,関口房朗,500.0,200805020502
2,6,7,オンワードイーガー,牡3,53,千葉直人,1:40.1,1.1/4,**,4-5,37.8,7.1,4,486(+6),,,,[東] 菅原泰夫,オンワード牧場,200.0,200805020502
3,1,1,ヤワタサンデー,牡3,56,赤木高太,1:40.6,3,**,7-5,38.3,29.9,7,498(+8),,,,[東] 菊川正達,平岩健一,130.0,200805020502
4,7,10,ムーンライトミスト,牡3,56,内田博幸,1:40.7,3/4,**,3-3,38.7,3.4,2,482(+2),,,,[西] 矢作芳人,テシオ,75.0,200805020502
5,7,9,ディフュージョン,牡3,56,松岡正海,1:40.7,クビ,**,7-7,38.2,12.1,5,498(0),,,,[東] 萩原清,池谷誠一,50.0,200805020502
6,6,8,カワキタライジン,牡3,56,吉田豊,1:41.0,2,**,4-3,38.9,30.3,8,440(+4),,,,[東] 相沢郁,川島吉男,,200805020502
7,2,2,エゾスズラン,牝3,54,大庭和弥,1:41.5,3,**,6-7,39.0,39.0,10,418(+16),,,,[東] 高橋義博,蛭川年明,,200805020502
8,3,3,ホーリーランス,牡3,56,蛯名正義,1:41.7,1.1/2,**,11-9,39.1,14.6,6,470(-2),,,,[東] 松永康利,平本敏夫,,200805020502
9,5,6,クイックステップ,牡3,56,柴田善臣,1:41.8,クビ,**,9-9,39.2,41.8,11,454(-4),,,,[東] 田中清隆,ルーラル・オカダ,,200805020502
10,4,4,トーホウティンクル,牡3,56,吉田隼人,1:43.4,10,**,10-11,40.7,35.9,9,448(0),,,,[東] 中川公成,東豊物産,,200805020502
11,8,12,ダークリン,牡3,56,鷹野宏史,1:43.9,3,**,2-2,42.1,72.4,12,456(+2),,,,[東] 天間昭一,北所直人,,200805020502
中,5,5,フルコンプリート,牡3,56,岩部純二,,,**,,,6.3,3,482(-2),,,,[東] 萱野浩二,田中博之,,200805020502
