着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805010803
1,2,4,ボクノタイヨウ,牡3,56,藤田伸二,1:40.0,,**,2-1,38.6,2.3,1,478(0),,,,[西] 白井寿昭,平田修,500.0,200805010803
2,7,14,ヤマノテイオー,牡3,56,御神本訓,1:40.7,4,**,3-3,39.0,5.3,2,552(+6),,,,[東] 相沢郁,澤村敏雄,200.0,200805010803
3,6,11,エミネムシチー,牡3,55,大野拓弥,1:40.9,1.1/4,**,3-3,39.1,14.5,6,448(-2),,,,[東] 平井雄二,友駿ホースクラブ,130.0,200805010803
4,7,13,グランドコテージ,牡3,56,岩田康誠,1:40.9,クビ,**,6-6,38.8,6.5,4,464(-2),,,,[東] 小西一男,安達允彦,75.0,200805010803
5,8,15,アメリカンイーグル,牡3,56,田中勝春,1:40.9,ハナ,**,5-5,39.0,7.7,5,468(+2),,,,[東] 天間昭一,鈴木照雄,50.0,200805010803
6,6,12,バチェラー,牡3,56,福永祐一,1:41.1,1.1/2,**,1-2,39.7,129.8,11,540(+4),,,,[東] 和田正道,山田順通,,200805010803
7,2,3,メジロティモン,牡3,56,吉田豊,1:41.2,クビ,**,6-6,39.2,6.1,3,494(-6),,,,[東] 大久保洋,メジロ牧場,,200805010803
8,3,6,ダイワチェイサー,牡3,54,的場勇人,1:41.3,3/4,**,14-13,38.5,39.4,8,478(0),,,,[東] 増沢末夫,大城敬三,,200805010803
9,4,7,フクノブリング,牡3,53,草野太郎,1:41.7,2.1/2,**,10-9,39.5,164.8,14,438(-6),,,,[東] 嶋田潤,小沼博,,200805010803
10,8,16,ウイントリビュート,牡3,56,幸英明,1:41.7,クビ,**,10-10,39.4,86.9,10,460(-2),,,,[東] 戸田博文,ウイン,,200805010803
11,1,1,スガノビクトリー,牡3,56,石橋脩,1:41.8,1/2,**,15-13,39.1,156.5,13,420(-10),,,,[東] 大和田稔,菅原光太郎,,200805010803
12,4,8,ダイワマーベリック,牡3,56,北村宏司,1:41.9,クビ,**,6-6,39.9,205.7,15,450(+6),,,,[東] 嶋田功,大城敬三,,200805010803
13,5,10,ピュアロング,牡3,56,今野忠成,1:42.4,3,**,10-10,40.1,73.2,9,486(+2),,,,[東] 加藤征弘,長井純一,,200805010803
14,3,5,バルムンク,牡3,56,後藤浩輝,1:42.7,2,**,10-12,40.2,27.9,7,480(-14),,,,[東] 中野隆良,日進牧場,,200805010803
15,5,9,ナイスコマンダー,牡3,56,勝浦正樹,1:43.5,5,**,16-16,39.8,254.0,16,456(-4),,,,[東] 高橋裕,水上行雄,,200805010803
16,1,2,アサクサロータス,牝3,53,田中博康,1:44.1,3.1/2,**,9-15,40.6,150.5,12,438(+2),,,,[東] 佐々木亜,田原慶子,,200805010803
