着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803020106
1,8,11,コスモユウコリン,牝2,54,吉田隼人,0:57.1,,**,7-7,33.5,2.8,1,468(0),,,,[東] 堀井雅広,ビッグレッドファーム,700.0,200803020106
2,4,4,アーバンテースト,牝2,54,後藤浩輝,0:57.2,1/2,**,1-1,34.5,10.5,5,440(0),,,,[東] 和田正道,スピードファーム,280.0,200803020106
3,2,2,ウインリーズン,牡2,54,中舘英二,0:57.3,1/2,**,4-4,34.3,7.7,4,440(0),,,,[東] 加藤征弘,ウイン,180.0,200803020106
4,7,10,スガノメダリスト,牡2,54,江田照男,0:57.3,ハナ,**,3-2,34.4,6.0,3,456(0),,,,[東] 大和田稔,菅原光太郎,110.0,200803020106
5,6,7,エレガントステージ,牝2,54,蛯名正義,0:57.3,ハナ,**,4-4,34.3,29.3,8,422(0),,,,[東] 田中清隆,グリーンファーム,70.0,200803020106
6,6,8,カズノウォーニング,牡2,54,吉田豊,0:57.5,1.1/2,**,2-2,34.7,15.7,7,434(0),,,,[東] 小笠倫弘,鈴木可一,,200803020106
7,3,3,ヴィーヴァシャトル,牡2,54,内田博幸,0:58.1,3.1/2,**,6-6,35.0,3.4,2,460(0),,,,[東] 阿部新生,芹澤精一,,200803020106
8,5,6,ディアトウシロウ,牡2,54,松岡正海,0:58.8,4,**,8-8,35.1,15.2,6,436(0),,,,[東] 斎藤誠,ディアレスト,,200803020106
9,5,5,バットマンデガジェ,牡2,51,宮崎北斗,0:59.0,1.1/2,**,8-9,35.3,90.3,11,430(0),,,,[東] 菊川正達,ミルファーム,,200803020106
10,8,12,ケージーハマナス,牝2,54,田中勝春,0:59.3,2,**,10-10,35.2,54.7,9,446(0),,,,[東] 嶋田功,川井五郎,,200803020106
11,1,1,インモータルローズ,牝2,54,小林淳一,0:59.9,3.1/2,**,10-10,35.8,72.6,10,414(0),,,,[東] 本郷一彦,嶋田賢,,200803020106
取,7,9,エスクリム,牡2,54,柴田善臣,,,**,,,---,,計不,,,,[東] 菊川正達,キャロットファーム,,200803020106
