着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705010503
1,2,4,ドラゴンファイヤー,牡3,56,田中勝春,1:39.5,,**,13-10,36.3,4.0,2,466(+6),,,,[東] 久保田貴,窪田康志,500.0,200705010503
2,5,10,ベルグミサイル,牡3,56,武士沢友,1:39.8,1.3/4,**,6-7,37.3,2.6,1,468(+4),,,,[東] 斎藤誠,山田俊一,200.0,200705010503
3,4,7,プライドイズハート,牡3,56,松岡正海,1:39.8,クビ,**,8-8,37.0,6.2,4,502(+2),,,,[東] 伊藤伸一,三枝栄二,130.0,200705010503
4,1,2,ヒシロシオ,牡3,56,小野次郎,1:40.0,1.1/2,**,5-4,37.7,36.3,7,522(-6),,,,[東] 中野隆良,阿部雅一郎,75.0,200705010503
5,6,12,ループホール,牡3,56,北村宏司,1:40.5,3,**,2-2,38.5,35.7,6,442(0),,,,[東] 小笠倫弘,ノースヒルズマネジメント,50.0,200705010503
6,8,16,アロハオエ,牡3,56,後藤浩輝,1:41.0,3,**,3-3,38.9,7.6,5,522(-4),,,,[東] 古賀慎明,佐藤敏夫,,200705010503
7,6,11,ウインデューク,牡3,56,村田一誠,1:41.4,2.1/2,**,1-1,39.5,65.8,9,434(+6),,,,[東] 田中清隆,ウイン,,200705010503
8,3,6,アドマイヤヒビキ,牡3,56,四位洋文,1:41.7,1.3/4,**,6-4,39.4,4.7,3,458(+6),,,,[東] 小島太,近藤利一,,200705010503
9,7,14,ミヤギカリスマ,牡3,56,木幡初広,1:41.8,1/2,**,11-12,38.4,541.5,15,480(+6),,,,[東] 高市圭二,菅原光博,,200705010503
10,5,9,アサクサダッシュ,牡3,56,石橋脩,1:42.0,1.1/4,**,8-9,39.0,319.4,14,536(-8),,,,[西] 作田誠二,田原慶子,,200705010503
11,4,8,クリールアトラス,牡3,56,大庭和弥,1:42.0,ハナ,**,11-13,38.4,595.1,16,446(-2),,,,[東] 稲葉隆一,横山修二,,200705010503
12,7,13,アラビアンスター,牡3,56,柴山雄一,1:42.2,1.1/2,**,3-4,39.9,58.5,8,438(+4),,,,[東] 星野忍,吉田勝利,,200705010503
13,3,5,トップアラモアナ,牡3,55,津村明秀,1:42.5,1.3/4,**,14-13,38.8,150.4,10,466(+2),,,,[東] 相沢郁,横瀬兼二,,200705010503
14,2,3,マイネルレシタール,牡3,55,吉田隼人,1:42.6,1/2,**,14-13,39.0,167.7,11,468(+2),,,,[東] 田中清隆,サラブレッドクラブ・ラフィアン,,200705010503
15,1,1,マイネルインパルス,牡3,56,江田照男,1:42.8,1.1/2,**,14-16,38.8,240.2,13,462(-8),,,,[東] 畠山重則,サラブレッドクラブ・ラフィアン,,200705010503
16,8,15,コスモエルフ,牡3,56,勝浦正樹,1:46.5,大,**,8-10,43.3,232.8,12,462(-16),,,,[東] 保田一隆,ビッグレッドファーム,,200705010503
