着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601010201
1,1,1,フジファレノプシス,牝3,54,四位洋文,1:47.4,,**,8-8-4-2,38.2,4.8,3,456(0),,,,[東] 中野栄治,藤田達男,500.0,200601010201
2,8,12,エーグルドゥース,牝3,54,菊沢隆徳,1:48.5,7,**,9-9-7-3,39.0,56.1,11,454(+14),,,,[東] 手塚貴久,伊達秀和,200.0,200601010201
3,6,9,ヒノクニオゴジョー,牝3,54,北村宏司,1:48.9,2.1/2,**,7-7-4-3,39.7,6.7,4,460(0),,,,[東] 根本康広,馬場幸廣,130.0,200601010201
4,7,11,マリンブルー,牝3,54,岩田康誠,1:48.9,ハナ,**,11-11-10-7,38.8,7.4,5,476(+18),,,,[西] 松田国英,サンデーレーシング,75.0,200601010201
5,4,5,メイショウナタリー,牝3,51,黛弘人,1:49.4,3,**,9-10-7-6,39.9,48.4,10,448(-4),,,,[西] 中竹和也,松本好雄,50.0,200601010201
6,7,10,ラフィーク,牝3,54,郷原洋司,1:49.4,アタマ,**,6-5-2-1,40.4,4.0,1,484(+4),,,,[東] 堀井雅広,ターフ・スポート,,200601010201
7,5,6,ダノンスペシャル,牝3,54,柴山雄一,1:50.5,7,**,2-2-1-3,41.6,4.2,2,450(-14),,,,[東] 国枝栄,ダノックス,,200601010201
8,3,3,アルデラミン,牝3,54,古川吉洋,1:51.7,7,**,13-12-12-9,41.1,28.8,8,454(-18),,,,[西] 山本正司,ノースヒルズマネジメント,,200601010201
9,5,7,グラム,牝3,54,五十嵐冬,1:54.9,大,**,2-2-4-8,45.8,46.2,9,468(-8),,,,[東] 相沢郁,加藤信之,,200601010201
10,4,4,ディアフラワー,牝3,54,小原義之,1:55.3,2.1/2,**,1-2-2-9,46.3,16.5,7,454(+2),,,,[西] 小原伊佐,上田宗義,,200601010201
11,2,2,サイレントベッド,牝3,54,藤田伸二,1:55.7,2.1/2,**,2-1-7-11,46.2,9.3,6,464(+6),,,,[東] 田村康仁,ディアレスト,,200601010201
12,6,8,インディアバッハ,牝3,53,津村明秀,1:58.1,大,**,5-5-10-12,47.9,106.9,12,458(+20),,,,[東] 伊藤圭三,小川直司,,200601010201
13,8,13,ジョウネツ,牝3,54,本田優,2:00.0,大,**,12-13-13-13,46.3,186.0,13,538(0),,,,[西] 宮本博,グランド牧場,,200601010201
