着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706030608
1,8,13,ナカヤマパラダイス,牡4,57,田中勝春,1:11.4,,**,1-1,37.3,4.4,3,482(+4),,,,[東] 二ノ宮敬,和泉信一,1050.0,200706030608
2,1,1,グリーンアラモード,牡4,57,後藤浩輝,1:11.6,1.1/4,**,4-2,37.0,2.6,1,558(-2),,,,[東] 畠山吉宏,グリーンファーム,420.0,200706030608
3,7,11,タイセイアトム,牡4,57,川島信二,1:12.0,2.1/2,**,14-11,36.2,3.9,2,512(-2),,,,[西] 安藤正敏,田中成奉,260.0,200706030608
4,3,3,リメンバードリーム,牝5,54,大野拓弥,1:12.3,2,**,6-4,37.5,22.3,6,468(-4),,,,[東] 矢野進,社台レースホース,160.0,200706030608
5,5,7,トワイニングイモン,牡5,57,坂井英光,1:12.3,クビ,**,10-6,37.2,41.2,9,456(+4),,,,[東] 南田美知,井門敏雄,105.0,200706030608
6,8,14,マヤノダズラー,牡5,57,横山典弘,1:12.4,1/2,**,4-6,37.7,6.7,4,504(-2),,,,[西] 坂口正則,田所英子,,200706030608
7,6,10,キョウエイシンファ,牝5,55,村田一誠,1:12.7,2,**,2-2,38.4,32.6,8,450(+2),,,,[東] 的場均,インターナシヨナルホース,,200706030608
8,2,2,カマーバンド,牝4,55,吉田豊,1:12.8,1/2,**,12-11,37.1,60.2,10,470(-2),,,,[東] 高橋裕,水上行雄,,200706030608
9,4,6,アルフィエーレ,牡5,57,松岡正海,1:12.8,ハナ,**,6-6,38.0,30.4,7,504(+12),,,,[東] 相沢郁,伊達秀和,,200706030608
10,4,5,フォワードダンサー,セ4,57,武士沢友,1:12.9,クビ,**,9-10,37.9,18.3,5,528(-4),,,,[東] 岩戸孝樹,岡田牧雄,,200706030608
11,7,12,メルボルンシチー,牡6,54,千葉直人,1:13.2,1.3/4,**,12-14,37.6,163.9,13,468(0),,,,[東] 嶋田功,友駿ホースクラブ,,200706030608
12,5,8,ニシノゴードン,牡7,57,田中剛,1:13.2,クビ,**,11-11,37.7,134.1,12,458(+3),,,,[東] 小桧山悟,西山茂行,,200706030608
13,6,9,デアテンビー,牝7,52,宮崎北斗,1:13.3,1/2,**,3-4,38.9,80.3,11,486(0),,,,[東] 高市圭二,伊坂重憲,,200706030608
14,3,4,エフテーコンコルド,牝5,52,池崎祐介,1:13.3,ハナ,**,6-6,38.4,237.1,14,518(+2),,,,[東] 西塚安夫,深野茂雄,,200706030608
