着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703030512
1,3,3,アイオブザキング,牡5,57,二本柳壮,1:11.0,,**,7-5,35.9,3.6,2,490(-2),,,,[東] 鈴木康弘,柏瀬公子,1095.5,200703030512
2,7,9,ウスイ,牝4,55,石橋脩,1:11.1,クビ,**,3-2,36.2,3.0,1,476(+4),,,,[東] 鈴木伸尋,中村政勝,433.0,200703030512
3,5,5,デスコベルタ,牝3,54,中舘英二,1:11.1,ハナ,**,10-7,35.9,7.8,3,472(-12),,,,[東] 和田正道,前田幸治,266.5,200703030512
4,5,6,フサイチジュノー,牡6,57,木幡初広,1:11.3,1.1/2,**,12-12,35.9,8.7,4,496(-4),,,,[東] 宗像義忠,関口房朗,160.0,200703030512
5,6,8,キラースマイル,牡4,57,芹沢純一,1:11.3,クビ,**,1-1,36.6,10.3,6,506(-2),,,,[西] 領家政蔵,橘大生,105.0,200703030512
6,4,4,センチメンタル,牝6,55,中村将之,1:11.4,1/2,**,7-7,36.3,30.9,8,464(-6),,,,[西] 加藤敬二,ノースヒルズマネジメント,,200703030512
7,2,2,バブルファンタジー,牝5,55,津村明秀,1:11.5,クビ,**,3-5,36.6,9.8,5,476(-2),,,,[西] 矢作芳人,社台レースホース,,200703030512
8,8,11,ライフロングラバー,牝3,54,上村洋行,1:11.5,クビ,**,7-11,36.5,11.8,7,454(-6),,,,[西] 西浦勝一,橋場勇二,,200703030512
9,8,12,ダーティダンシング,牝3,54,鈴来直人,1:12.2,4,**,2-2,37.5,109.8,12,480(+2),,,,[東] 勢司和浩,大樹ファーム,,200703030512
10,7,10,カシマワールド,牡6,57,高山太郎,1:12.2,クビ,**,3-7,37.3,40.5,10,434(-2),,,,[東] 佐藤全弘,松浦一久,,200703030512
11,1,1,ナムラコネリー,牡3,56,太宰啓介,1:12.3,クビ,**,10-10,37.1,41.7,11,480(+2),,,,[西] 大橋勇樹,奈村信重,,200703030512
12,6,7,ビューティーパール,牝4,55,菊沢隆徳,1:12.3,ハナ,**,3-2,37.5,36.1,9,440(-2),,,,[東] 増沢末夫,水上行雄,,200703030512
