着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805020509
1,7,13,コスモベル,牝4,55,松岡正海,1:22.9,,**,11-10,34.6,9.9,5,452(0),,,,[西] 西園正都,ビッグレッドファーム,1526.2,200805020509
2,4,8,スピードタッチ,牡5,57,内田博幸,1:22.9,クビ,**,2-2,35.8,6.1,2,518(+4),,,,[西] 崎山博樹,冨沢敦子,603.2,200805020509
3,7,14,シンデレラマン,牡4,57,福永祐一,1:23.0,クビ,**,8-9,34.8,7.6,4,488(-2),,,,[西] 坂口正則,エクセルマネジメント,376.6,200805020509
4,1,1,トーセンイマジゲン,牡4,57,蛯名正義,1:23.0,アタマ,**,3-4,35.4,2.8,1,482(0),,,,[西] 平田修,島川隆哉,220.0,200805020509
5,3,6,サクラプログレス,牡7,57,柴田善臣,1:23.0,ハナ,**,3-4,35.5,71.8,13,506(+10),,,,[東] 小島太,さくらコマース,148.0,200805020509
6,5,9,グレースエポナ,牝4,55,大庭和弥,1:23.0,ハナ,**,3-3,35.8,32.0,9,536(+8),,,,[東] 菊川正達,吉田照哉,,200805020509
7,8,17,シンボリハレー,牡5,57,北村宏司,1:23.0,ハナ,**,6-6,35.2,12.3,7,436(+2),,,,[東] 古賀慎明,シンボリ牧場,,200805020509
8,1,2,ブライティアミラ,牝5,55,小野次郎,1:23.1,クビ,**,1-1,36.0,67.4,12,462(0),,,,[東] 菅原泰夫,小林昌志,,200805020509
9,6,12,ヴィヴァチッシモ,牝4,55,安藤勝己,1:23.3,1.1/4,**,13-14,34.3,6.3,3,482(+2),,,,[東] 藤沢和雄,山本英俊,,200805020509
10,2,4,ホワイトヴェール,牝4,55,吉田豊,1:23.4,1/2,**,6-7,35.5,21.3,8,452(0),,,,[東] 小西一男,下河辺隆行,,200805020509
11,7,15,ベルファスト,牝4,55,伊藤直人,1:23.6,1.1/2,**,15-14,34.7,57.4,10,412(-8),,,,[東] 清水英克,ヒダカ・ブリーダーズ・ユニオン,,200805020509
11,8,18,ラドランファーマ,牝6,55,吉田隼人,1:23.6,同着,**,13-13,34.9,79.8,14,498(+16),,,,[東] 岩戸孝樹,村中徳広,,200805020509
13,6,11,ワンダークラフティ,牡5,57,藤田伸二,1:23.7,3/4,**,8-8,35.6,10.5,6,538(0),,,,[西] 松永幹夫,山本信行,,200805020509
14,5,10,シルクアヴァロン,牡5,57,鷹野宏史,1:23.8,クビ,**,16-16,34.6,176.1,16,486(-4),,,,[西] 大久保龍,シルク,,200805020509
15,2,3,ラストモア,牡6,57,赤木高太,1:24.1,2,**,16-17,34.8,148.9,15,502(+16),,,,[東] 小林常泰,堀越毅一,,200805020509
16,8,16,デアテンビー,牝8,55,土谷智紀,1:24.6,3,**,10-12,36.2,304.2,17,482(+8),,,,[東] 高市圭二,伊坂重憲,,200805020509
17,4,7,ストロベリードール,牝9,55,佐藤聖也,1:24.7,1/2,**,12-10,36.4,319.7,18,474(-2),,,,[東] 本郷一彦,山口克己,,200805020509
18,3,5,リネンアカシア,牝4,55,後藤浩輝,1:25.1,2.1/2,**,18-18,35.5,66.9,11,456(+6),,,,[東] 南田美知,戸山光男,,200805020509
