着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601020803
1,6,8,ケイアイカルディナ,牡3,54,大野拓弥,0:59.4,,**,2-2,35.9,3.3,1,484(-6),,,,[東] 尾形充弘,亀田守弘,500.0,200601020803
2,2,2,リキアイファイト,牝3,54,松田大作,0:59.6,1.1/2,**,2-3,36.0,3.7,2,458(-4),,,,[西] 安田伊佐,高山幸雄,200.0,200601020803
3,8,12,コルサトウショウ,牝3,54,本田優,0:59.8,1,**,4-3,36.1,9.4,5,472(+2),,,,[東] 土田稔,トウショウ産業,130.0,200601020803
4,8,11,スリーフォートラン,牡3,56,小林徹弥,1:00.3,3,**,1-1,36.9,4.8,3,480(+6),,,,[西] 藤岡範士,永井商事,75.0,200601020803
5,5,6,アルファチャングミ,牝3,51,的場勇人,1:00.6,2,**,5-6,36.6,22.5,7,498(-8),,,,[東] 鈴木康弘,貴悦,50.0,200601020803
6,1,1,ユキノサンシャイン,牡3,56,川島信二,1:00.9,2,**,5-5,36.9,6.3,4,506(+4),,,,[東] 中野渡清,井上基之,,200601020803
7,7,10,アイノヤマト,牡3,53,黛弘人,1:01.0,クビ,**,11-10,35.9,81.0,10,410(0),,,,[東] 大和田稔,田中卓,,200601020803
8,5,5,メイショウクレア,牝3,54,武幸四郎,1:01.0,アタマ,**,10-10,36.2,54.9,9,408(+8),,,,[西] 安田伊佐,松本好隆,,200601020803
9,6,7,フサイチハヤト,セ3,54,塚田祥雄,1:01.2,1,**,7-8,36.9,39.6,8,492(0),,,,[東] 田中清隆,関口房朗,,200601020803
10,3,3,オンワードビギン,牡3,56,服部茂史,1:01.2,アタマ,**,7-6,36.9,252.4,12,484(+6),,,,[東] 加賀武見,オンワード牧場,,200601020803
11,7,9,シックスポケット,牝3,54,五十嵐冬,1:01.7,3,**,12-12,36.4,10.2,6,440(-10),,,,[西] 服部利之,渡辺典六,,200601020803
12,4,4,ウェルスビューロウ,牝3,54,梶晃啓,1:01.9,1.1/4,**,7-9,37.6,168.8,11,458(-14),,,,[東] 佐藤全弘,ヒダカ・ブリーダーズ・ユニオン,,200601020803
