着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805030512
1,1,1,エールスタンス,牝5,54,田中博康,2:01.1,,**,3-3-3,35.9,21.2,7,442(-6),,,,[東] 武市康男,吉田照哉,1050.0,200805030512
2,7,10,アスクデピュティ,牝4,55,横山典弘,2:01.1,クビ,**,11-11-11,34.4,3.8,2,450(-4),,,,[東] 伊藤正徳,廣崎利洋,420.0,200805030512
3,4,4,サプライズユー,牝4,55,後藤浩輝,2:01.4,1.3/4,**,6-5-5,35.7,27.7,9,446(+10),,,,[東] 浅野洋一,社台レースホース,260.0,200805030512
4,3,3,エプソムメサイア,牝5,55,江田照男,2:01.4,クビ,**,4-5-6,35.4,131.7,11,456(-2),,,,[東] 武藤善則,ジャパン・ホースマン・クラブ,160.0,200805030512
5,2,2,マイネジャーダ,牝5,54,的場勇人,2:01.5,1/2,**,2-2-2,38.0,14.8,5,498(+4),,,,[東] 阿部新生,サラブレッドクラブ・ラフィアン,105.0,200805030512
6,7,9,ビターオレンジ,牝4,55,岩田康誠,2:01.6,1/2,**,9-9-9,35.2,9.4,3,448(+2),,,,[東] 萩原清,社台レースホース,,200805030512
7,6,8,ホワイトヴェール,牝4,55,吉田豊,2:01.6,クビ,**,7-7-7,35.4,25.9,8,458(0),,,,[東] 小西一男,下河辺隆行,,200805030512
8,6,7,ナショナルホリデー,牝4,55,内田博幸,2:01.9,1.3/4,**,4-4-3,36.6,1.9,1,498(+4),,,,[東] 田村康仁,社台レースホース,,200805030512
9,5,5,トーホウシャイン,牝5,55,吉田稔,2:02.5,3.1/2,**,12-11-12,35.6,18.1,6,480(0),,,,[西] 崎山博樹,東豊物産,,200805030512
10,8,12,ケンブリッジマイア,牝5,52,三浦皇成,2:02.9,2.1/2,**,1-1-1,39.6,10.3,4,446(-6),,,,[西] 森秀行,中西健造,,200805030512
11,5,6,クールダンサー,牝5,52,草野太郎,2:02.9,アタマ,**,8-7-7,36.8,230.9,12,466(+2),,,,[東] 坂本勝美,川上哲司,,200805030512
12,8,11,シルキーステラ,牝6,55,吉田隼人,2:03.2,2,**,9-9-10,36.7,67.9,10,404(-10),,,,[東] 尾形充弘,シルク,,200805030512
