着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806030503
1,4,5,サクラフォルトゥナ,牝3,54,勝浦正樹,1:12.6,,**,4-4,38.0,29.3,5,446(0),,,,[東] 藤原辰雄,さくらコマース,500.0,200806030503
2,8,12,ストロングアクシス,セ3,53,黛弘人,1:12.8,1.1/4,**,8-7,37.2,57.8,7,478(0),,,,[東] 伊藤圭三,泉俊二,200.0,200806030503
3,4,4,ハイライト,牡3,56,柴山雄一,1:13.0,1.1/4,**,6-6,38.1,101.1,9,462(-2),,,,[東] 沢峰次,棚網基己,130.0,200806030503
4,7,10,ドリームシャドウ,牡3,56,内田博幸,1:13.1,1/2,**,2-1,38.8,1.4,1,492(-2),,,,[東] 堀井雅広,セゾンレースホース,75.0,200806030503
5,2,2,タケデンオー,牡3,56,横山典弘,1:13.2,1/2,**,4-4,38.6,7.8,3,480(0),,,,[東] 武市康男,武市弘,50.0,200806030503
6,3,3,メイクミースマイル,牝3,54,石橋脩,1:13.9,4,**,12-12,37.8,59.6,8,458(+6),,,,[東] 柴田政人,泉俊二,,200806030503
7,8,13,レオパンドラ,牝3,54,江田照男,1:14.3,2.1/2,**,2-2,40.0,19.0,4,464(+2),,,,[東] 中島敏文,レオ,,200806030503
8,5,7,スリーマインド,牝3,54,北村宏司,1:14.5,1.1/4,**,8-7,39.0,191.5,11,476(+4),,,,[東] 鹿戸雄一,村椿正晃,,200806030503
9,6,9,ダイワシャトル,牡3,56,柴田善臣,1:14.7,1,**,1-2,40.4,4.3,2,480(+2),,,,[東] 鹿戸雄一,大城敬三,,200806030503
10,6,8,トリプルループ,牝3,54,吉田稔,1:15.2,3,**,11-10,39.4,42.9,6,448(0),,,,[東] 坂本勝美,飯田良枝,,200806030503
11,7,11,ヤギリペガサス,セ3,54,浜中俊,1:15.8,3.1/2,**,10-10,40.1,236.9,12,418(-10),,,,[東] 上原博之,内田ヤエ子,,200806030503
12,1,1,オンワードシュネル,牡3,56,郷原洋司,1:16.5,4,**,6-7,41.5,107.2,10,492(+8),,,,[東] 保田一隆,オンワード牧場,,200806030503
取,5,6,ダイワチアフル,牝3,54,武士沢友,,,**,,,---,,計不,,,,[東] 中野渡清,大城敬三,,200806030503
