着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805020706
1,5,10,グラスブラスト,牡3,56,内田博幸,1:38.1,,**,13-12,35.5,5.1,2,502(-2),,,,[東] 尾形充弘,半沢,700.0,200805020706
2,6,12,ボクノタイヨウ,牡3,53,千葉直人,1:38.4,1.3/4,**,7-7,36.2,10.0,4,472(-4),,,,[西] 白井寿昭,平田修,280.0,200805020706
3,1,1,シルクパナシア,牡3,56,後藤浩輝,1:38.4,クビ,**,3-4,36.5,37.6,10,452(0),,,,[東] 鈴木伸尋,シルク,180.0,200805020706
4,2,3,ナイスラッキー,牡3,56,吉田豊,1:38.5,1/2,**,16-15,35.7,13.3,6,514(+2),,,,[東] 谷原義明,戸部洋,110.0,200805020706
5,4,7,アバレダイコ,牡3,56,松岡正海,1:38.7,1.1/2,**,10-8,36.3,2.4,1,522(0),,,,[東] 相沢郁,福島徳佑,70.0,200805020706
6,5,9,ヒロアンジェロ,牝3,54,蛯名正義,1:38.9,1.1/4,**,3-3,37.2,21.3,8,494(-2),,,,[東] 高木登,北所直人,,200805020706
7,6,11,ケージーハッピー,牝3,54,藤岡佑介,1:39.0,1/2,**,5-4,37.1,15.9,7,496(+4),,,,[東] 斎藤誠,川井五郎,,200805020706
8,7,14,スマートキャスター,牡3,56,田中勝春,1:39.5,3,**,7-8,37.2,12.8,5,462(-12),,,,[東] 栗田博憲,大川徹,,200805020706
9,3,5,ヨシカツゾー,牡3,56,左海誠二,1:39.7,1.1/2,**,10-12,37.1,109.2,14,500(0),,,,[東] 佐藤吉勝,古川智洋,,200805020706
10,8,15,ライムライトシチー,牡3,56,武士沢友,1:39.8,1/2,**,13-12,37.2,65.3,11,466(-2),,,,[東] 成島英春,友駿ホースクラブ,,200805020706
11,7,13,シルクマンハッタン,牡3,56,横山典弘,1:40.1,1.3/4,**,5-6,38.1,6.5,3,486(0),,,,[東] 境征勝,シルク,,200805020706
12,4,8,バブルガムエンド,牝3,54,江田照男,1:40.2,1/2,**,2-2,38.6,65.8,12,492(0),,,,[東] 水野貴広,畑佐博,,200805020706
13,3,6,ヨンハキッス,牝3,54,吉田隼人,1:40.2,クビ,**,13-16,37.2,141.0,16,436(0),,,,[東] 中川公成,三宅勝俊,,200805020706
14,2,4,ディーエスルーラー,牡3,56,勝浦正樹,1:40.3,3/4,**,7-8,38.0,29.5,9,480(+2),,,,[東] 藤原辰雄,秋谷壽之,,200805020706
15,1,2,ハエヌキ,牝3,54,柴田善臣,1:40.4,1/2,**,1-1,38.9,137.9,15,480(0),,,,[東] 高橋祥泰,グランド牧場,,200805020706
16,8,16,マジュスキュール,牝3,54,柴山雄一,1:40.8,2.1/2,**,10-8,38.4,100.1,13,424(0),,,,[東] 佐々木亜,ターフ・スポート,,200805020706
