着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806030812
1,4,4,ドリーミーオペラ,牡6,57,江田照男,1:34.5,,**,10-8-8,35.3,59.3,11,440(+6),,,,[東] 菊川正達,小川有世,1862.2,200806030812
2,2,2,ヒカルオオゾラ,牡4,57,武豊,1:34.6,クビ,**,6-8-8,35.3,2.2,1,500(-8),,,,[西] 池江泰寿,高橋光,739.2,200806030812
3,6,7,スズカコーズウェイ,牡4,57,柴田善臣,1:34.8,1.1/2,**,12-11-10,34.9,12.8,4,478(-8),,,,[西] 橋田満,永井啓弍,464.6,200806030812
4,3,3,カイシュウタキオン,牡5,57,蛯名正義,1:35.1,1.3/4,**,9-10-10,35.5,5.0,2,500(0),,,,[東] 田中清隆,飯村孝男,270.0,200806030812
5,7,10,ヒシハイグレード,牡5,57,小林淳一,1:35.1,クビ,**,6-7-4,36.1,32.1,10,532(-2),,,,[東] 手塚貴久,阿部雅一郎,183.0,200806030812
6,8,11,トップオブツヨシ,牡5,57,福永祐一,1:35.2,3/4,**,3-4-3,36.4,5.7,3,466(+2),,,,[西] 鶴留明雄,横瀬兼二,,200806030812
7,6,8,ライトグランデュア,牡4,57,幸英明,1:35.5,2,**,5-5-4,36.6,14.0,5,480(-2),,,,[西] 北出成人,藤本幸雄,,200806030812
8,7,9,モエレフィールド,牡5,57,大庭和弥,1:35.7,1.1/2,**,2-2-2,37.1,14.1,6,508(-4),,,,[東] 中野栄治,齋藤實,,200806030812
9,8,12,アクレイム,牡6,57,田中勝春,1:36.0,1.3/4,**,6-1-1,37.5,18.6,7,478(+2),,,,[東] 秋山雅一,臼田浩義,,200806030812
10,5,5,サウスティーダ,牝5,55,川田将雅,1:36.1,1/2,**,1-2-4,37.5,24.3,9,474(0),,,,[西] 小崎憲,岡田牧雄,,200806030812
11,1,1,コパノスケ,牡4,57,岩田康誠,1:36.3,1.1/4,**,3-5-4,37.4,22.0,8,476(-4),,,,[西] 沖芳夫,小林祥晃,,200806030812
12,5,6,モリノミヤコ,牡6,57,後藤浩輝,1:37.1,5,**,10-11-12,37.3,139.1,12,478(+8),,,,[東] 高橋義博,関駿也,,200806030812
