着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806030401
1,8,14,シルクパナシア,牡3,56,内田博幸,1:55.8,,**,1-1-1-1,39.5,2.0,1,456(-2),,,,[東] 鈴木伸尋,シルク,500.0,200806030401
2,2,3,ナイスラッキー,牡3,56,吉田豊,1:56.6,5,**,10-9-9-8,38.7,6.1,2,516(+2),,,,[東] 谷原義明,戸部洋,200.0,200806030401
3,6,10,コアグリーン,牡3,53,三浦皇成,1:56.7,クビ,**,3-4-4-5,39.9,45.8,9,470(+6),,,,[東] 相沢郁,斎藤光政,130.0,200806030401
4,7,12,アンブロークン,牡3,56,鷹野宏史,1:56.8,3/4,**,3-3-3-3,40.1,55.6,10,466(0),,,,[東] 二ノ宮敬,広尾レース,75.0,200806030401
5,5,9,マイネルスカイハイ,牡3,56,丹内祐次,1:56.8,アタマ,**,8-8-6-3,39.8,79.6,11,482(0),,,,[東] 粕谷昌央,サラブレッドクラブ・ラフィアン,50.0,200806030401
6,6,11,マコトボムケッチ,牡3,56,蛯名正義,1:57.8,6,**,6-6-8-9,40.6,6.6,3,490(+2),,,,[東] 武市康男,眞壁明,,200806030401
7,5,8,ハクバドウジ,牡3,56,田中剛,1:58.0,1.1/2,**,7-6-6-6,40.9,14.7,6,516(-4),,,,[東] 佐藤吉勝,ターフ・スポート,,200806030401
8,4,6,エプソムダーク,牡3,56,村田一誠,1:58.3,1.3/4,**,10-9-9-10,40.4,19.9,7,500(0),,,,[東] 的場均,ジャパン・ホースマン・クラブ,,200806030401
9,7,13,ダイワチェイサー,牡3,56,武士沢友,1:58.3,ハナ,**,12-12-11-10,40.1,33.5,8,474(-4),,,,[東] 中野渡清,大城敬三,,200806030401
10,8,15,ツクバエリザベス,牝3,54,菊沢隆徳,1:58.7,2.1/2,**,2-2-2-2,42.4,7.0,4,482(-6),,,,[東] 戸田博文,荻原昭二,,200806030401
11,1,1,サンデーチャリティ,牡3,56,田面木博,1:59.4,4,**,12-12-11-13,41.2,294.9,14,428(0),,,,[東] 高松邦男,水谷八重子,,200806030401
12,3,5,スマートサプライズ,牡3,56,藤田伸二,1:59.4,アタマ,**,5-4-4-6,42.6,13.8,5,592(0),,,,[東] 奥平雅士,大川徹,,200806030401
13,3,4,シロッポ,牝3,54,大庭和弥,1:59.5,1/2,**,9-11-11-10,41.2,133.9,12,386(0),,,,[東] 高橋義博,海谷幸司,,200806030401
14,2,2,ケージーグラス,牝3,54,宗像徹,1:59.6,3/4,**,12-14-14-14,40.7,211.9,13,500(0),,,,[東] 水野貴広,川井五郎,,200806030401
15,4,7,ファイナルクロス,牡3,56,池田鉄平,2:02.2,大,**,15-15-15-15,42.0,400.4,15,484(+4),,,,[東] 浅野洋一,鳴田啓志,,200806030401
