着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705020806
1,3,4,クランエンブレム,牡3,56,武豊,1:34.8,,**,4-2,34.1,5.8,3,496(+8),,,,[東] 手塚貴久,サンデーレーシング,700.0,200705020806
2,8,13,ダノンマッハ,牡3,56,藤田伸二,1:34.9,3/4,**,1-1,34.4,2.7,1,504(-2),,,,[東] 戸田博文,ダノックス,280.0,200705020806
3,1,1,マイネルグラシュー,牡3,56,田中勝春,1:35.1,1.1/4,**,2-2,34.4,36.1,10,462(0),,,,[東] 古賀慎明,サラブレッドクラブ・ラフィアン,180.0,200705020806
4,8,14,コウヨウアイリーン,牝3,54,吉田豊,1:35.2,1/2,**,4-5,34.3,55.5,11,482(-6),,,,[東] 山田要一,寺内正光,110.0,200705020806
5,6,10,キタノリューオー,牡3,56,北村宏司,1:35.4,1.1/4,**,9-7,34.2,9.1,4,522(-4),,,,[東] 高橋裕,穴澤正,70.0,200705020806
6,6,9,マックスバラード,牡3,56,横山典弘,1:35.4,クビ,**,12-13,33.9,3.6,2,488(+6),,,,[東] 伊藤正徳,田所英子,,200705020806
7,5,7,エーシンパーティー,牝3,54,小林淳一,1:35.6,1.1/4,**,8-7,34.4,123.0,13,450(+6),,,,[東] 畠山吉宏,平井宏承,,200705020806
8,4,5,アイアムポセイドン,牡3,56,松岡正海,1:35.8,1.1/4,**,12-11,34.5,17.7,6,488(0),,,,[東] 杉浦宏昭,堀紘一,,200705020806
9,4,6,コアレスレーサー,牡3,56,後藤浩輝,1:35.9,3/4,**,2-2,35.1,34.2,9,504(0),,,,[東] 成島英春,小林昌志,,200705020806
10,7,12,キングオブロマネ,牡3,56,柴田善臣,1:35.9,ハナ,**,12-13,34.3,18.1,7,494(-4),,,,[東] 本郷一彦,嶋田賢,,200705020806
11,5,8,ユウターヴェール,牡3,56,蛯名正義,1:36.1,1.1/4,**,9-11,34.7,14.1,5,464(-6),,,,[東] 国枝栄,上山利広,,200705020806
12,3,3,シュウザンゴールド,牡3,56,岩田康誠,1:36.2,3/4,**,6-5,35.2,27.9,8,468(+2),,,,[東] 増沢末夫,平光良,,200705020806
13,2,2,マイネルハーバード,牡3,56,武士沢友,1:36.9,4,**,9-7,35.7,96.8,12,442(-2),,,,[東] 斎藤誠,サラブレッドクラブ・ラフィアン,,200705020806
14,7,11,ボールドゲーリー,牡3,56,内田博幸,1:37.0,1/2,**,6-7,35.8,251.0,14,460(-2),,,,[地] 出川龍一,北村守彦,,200705020806
