着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803020102
1,7,10,ジュセトゥ,牝3,53,田中博康,1:47.7,,**,1-1-1-1,40.5,14.9,5,468(0),,,,[東] 清水利章,伊達敏明,500.0,200803020102
2,4,4,アイスボックス,牝3,54,松岡正海,1:47.9,1.1/2,**,2-4-2-2,40.3,1.6,1,430(-6),,,,[東] 相沢郁,ユートピア牧場,200.0,200803020102
3,1,1,トーホウロサード,牝3,54,蛯名正義,1:48.6,4,**,6-6-4-3,40.8,4.5,2,464(+8),,,,[東] 中川公成,東豊物産,130.0,200803020102
4,2,2,カチキナムスメ,牝3,54,勝浦正樹,1:48.7,1/2,**,11-11-10-7,40.0,77.9,10,442(+2),,,,[東] 石毛善彦,岡崎牧場,75.0,200803020102
5,7,11,レッドウッド,牝3,54,後藤浩輝,1:48.7,アタマ,**,2-2-2-4,41.0,8.3,3,494(-4),,,,[東] 菊川正達,野口弘司,50.0,200803020102
6,5,7,ダイショウベリー,牝3,54,安藤光彰,1:48.9,3/4,**,6-7-7-8,40.5,178.5,11,446(-4),,,,[東] 佐々木亜,馬場祥晃,,200803020102
7,6,9,ショウナンマライア,牝3,54,吉田豊,1:49.1,1.1/2,**,9-7-5-5,41.2,20.5,6,428(+6),,,,[東] 大久保洋,湘南,,200803020102
8,4,5,スエヒログリーナ,牝3,54,伊藤直人,1:49.2,1/2,**,9-9-7-6,40.8,249.0,13,496(-8),,,,[東] 斎藤誠,みどり住宅,,200803020102
9,3,3,シャンドルール,牝3,54,武士沢友,1:49.5,1.3/4,**,13-13-9-8,40.9,39.6,7,458(-4),,,,[東] 田中清隆,的場徹,,200803020102
10,8,13,スズヨコンコルド,牝3,54,柴田善臣,1:51.0,9,**,2-4-5-8,43.1,11.2,4,452(+2),,,,[東] 高橋祥泰,鈴木与四郎,,200803020102
11,8,12,アルコレイナ,牝3,54,村田一誠,1:54.7,大,**,8-9-12-11,44.9,52.7,8,456(+10),,,,[東] 松永康利,ＭＳプランニング,,200803020102
12,6,8,アボワールボンバン,牝3,54,柴田大知,1:55.2,3,**,11-12-12-11,45.4,212.7,12,460(-4),,,,[東] 粕谷昌央,錦岡牧場,,200803020102
13,5,6,トリプルループ,牝3,54,吉田隼人,1:57.3,大,**,2-2-11-13,48.2,57.8,9,452(+4),,,,[東] 坂本勝美,飯田良枝,,200803020102
